 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  828      98        3          -1848.           997.          -452.           102.             0.            -0.         -1202.         -1218.      -4327346.      -4327346.
  829      99        3           -924.          -427.          -434.           103.            -0.            -0.         -1682.         -1705.      -6054878.      -6054878.
  830     100        3          -2088.          -397.          -408.           106.            -0.            -0.         -2787.         -2826.     -10031774.     -10031774.
  831     101        3          -1344.           128.          -391.           107.             0.            -0.         -1500.         -1522.      -5400168.      -5400168.
  832     102        3           -515.           280.          -381.           104.             0.            -0.          -513.          -520.      -1845616.      -1845616.
  833     103        3          -1258.           645.          -369.           103.             0.            -0.          -879.          -893.      -3165865.      -3165865.
  834     104        3          -1780.          1130.          -357.           103.             0.            -0.          -904.          -918.      -3254218.      -3254218.
  835     105        3          -2020.           651.          -340.           102.             0.            -0.         -1606.         -1632.      -5783226.      -5783226.
  836     106        3          -2234.          -353.          -317.           103.            -0.            -0.         -2800.         -2845.     -10078738.     -10078738.
  837     107        3          -2062.         -1283.          -288.           105.            -0.            -0.         -3528.         -3587.     -12699582.     -12699582.
  838     108        3          -2345.         -1182.          -258.           107.            -0.            -0.         -3677.         -3740.     -13237023.     -13237023.
  839     109        3          -2319.          -952.          -228.           108.            -0.            -0.         -3392.         -3452.     -12209869.     -12209869.
  840     110        3          -2319.         -1298.          -197.           109.            -0.            -0.         -3705.         -3773.     -13339730.     -13339730.
  841     111        3          -1660.         -1419.          -169.           109.            -0.            -0.         -3140.         -3199.     -11303507.     -11303507.
  842     112        3           -431.          1632.          -171.           104.             0.            -0.          1133.          1155.       4077888.       4077888.
  843     113        3          -1575.           637.          -159.           101.             0.            -0.          -995.         -1014.      -3580234.      -3580234.
  844     114        3          -1070.          1471.          -156.            98.             0.            -0.           344.           351.       1237054.       1237054.
  845     115        3          -1035.          1904.          -157.            94.             0.            -0.           805.           822.       2899184.       2899184.
  846     116        3           -933.          1498.          -155.            90.             0.            -0.           501.           512.       1804223.       1804223.
  847     117        3          -1960.          1033.          -139.            89.             0.            -0.          -977.          -999.      -3518220.      -3518220.
  848     118        3          -1498.           799.          -125.            87.             0.            -0.          -737.          -754.      -2652146.      -2652146.
  849     119        3          -1566.           700.          -108.            85.             0.            -0.          -889.          -911.      -3200380.      -3200380.
  850     120        3          -2285.           791.           -84.            84.             0.            -0.         -1495.         -1532.      -5380638.      -5380638.
  851     121        3          -1506.           653.           -67.            82.             0.            -0.          -839.          -861.      -3018778.      -3018778.
  852     122        3          -1917.          -292.            17.            95.            -0.         -5288.         -7385.         -7723.     -26585678.     -26585678.
  853     123        3          -1660.           266.            86.           107.             0.         -5020.         -6222.         -6495.     -22398560.     -22398560.
  854     124        3          -1789.             2.           152.           120.             0.         -4764.         -6279.         -6544.     -22604508.     -22604508.
  855     125        3           -578.           606.          -113.            85.             0.         -5874.         -5874.         -5772.     -21146502.     -21146502.
  856     126        3           -619.           663.          -130.            85.             0.         -5964.         -5964.         -5955.     -21469096.     -21469096.
  857     127        3          -1138.           821.           -73.            97.             0.         -5752.         -6046.         -6274.     -21766558.     -21766558.
  858     128        3          -2499.          -408.             2.           111.            -0.         -5465.         -8259.         -8560.     -29733742.     -29733742.
  859     129        3           -907.          -128.            59.           123.            -0.         -5255.         -6108.         -6323.     -21990068.     -21990068.
  860     130        3           -993.         -3258.           132.           138.            -0.         -4965.         -8946.         -9251.     -32206518.     -32206518.
  861     131        3          -2105.         -4437.           214.           155.            -0.         -4624.        -10797.        -11154.     -38870264.     -38870264.
  862     132        3          -2696.         -4237.           295.           173.            -0.         -4293.        -10757.        -11102.     -38726812.     -38726812.
  863     133        3          -2584.         -4966.           374.           191.            -0.         -3966.        -10951.        -11292.     -39424632.     -39424632.
  864     134        3          -1446.         -2411.           427.           205.            -0.         -3759.         -6984.         -7195.     -25141000.     -25141000.
  865     135        3           -864.          -557.           462.           216.            -0.         -3632.         -4375.         -4504.     -15751267.     -15751267.
  866     136        3          -1018.         -1093.           498.           226.            -0.         -3499.         -4886.         -5026.     -17591276.     -17591276.
  867     137        3          -1070.          -979.           530.           236.            -0.         -3374.         -4657.         -4787.     -16763507.     -16763507.
  868     138        3          -2122.         -1153.           568.           247.            -0.         -3227.         -5688.         -5843.     -20477384.     -20477384.
  869     139        3          -2251.         -1529.           608.           259.            -0.         -3076.         -5988.         -6147.     -21557072.     -21557072.
  870     140        3          -2559.         -1394.           648.           272.            -0.         -2928.         -5961.         -6116.     -21460018.     -21460018.
  871     141        3          -1617.             7.           675.           282.             0.         -2842.         -3495.         -3583.     -12580369.     -12580369.
  872     142        3          -2165.          -551.           704.           292.            -0.         -2738.         -4457.         -4567.     -16045175.     -16045175.
  873     143        3           -890.           176.           474.           240.             0.         -3703.         -3703.         -3613.     -13329047.     -13329047.
  874     144        3          -1035.           -69.           497.           249.            -0.         -3617.         -3975.         -4069.     -14311039.     -14311039.
  875     145        3          -1797.         -1544.           533.           260.            -0.         -3486.         -6035.         -6175.     -21725176.     -21725176.
  876     146        3           -306.          -400.           461.           245.            -0.         -5095.         -5095.         -5061.     -18341328.     -18341328.
  877     147        3           -370.           -28.           216.           182.            -0.         -6488.         -6488.         -6377.     -23356086.     -23356086.
  878     148        3          -2713.         -2332.           272.           198.            -0.         -6207.        -10782.        -11047.     -38816580.     -38816580.
  879     149        3          -3055.         -2546.           328.           214.            -0.         -5918.        -10976.        -11239.     -39513864.     -39513864.
  880     150        3          -3029.         -3121.           383.           231.            -0.         -5631.        -11167.        -11428.     -40201952.     -40201952.
  881     151        3          -1583.         -2961.           429.           245.            -0.         -5397.         -9267.         -9478.     -33360890.     -33360890.
  882     152        3          -2730.         -2492.           475.           260.            -0.         -5161.         -9647.         -9862.     -34730716.     -34730716.
  883     153        3          -2268.         -3311.           519.           275.            -0.         -4929.         -9714.         -9925.     -34969980.     -34969980.
  884     154        3          -2738.         -3409.           564.           289.            -0.         -4696.         -9992.        -10204.     -35969948.     -35969948.
  885     155        3          -2661.         -3515.           606.           303.            -0.         -4474.         -9742.         -9944.     -35069876.     -35069876.
  886     156        3          -2927.         -4434.           649.           317.            -0.         -4238.        -10633.        -10849.     -38278632.     -38278632.
  887     157        3          -2610.         -4692.           688.           328.            -0.         -4013.        -10299.        -10504.     -37076152.     -37076152.
  888     158        3          -2062.         -4707.           722.           340.            -0.         -3809.         -9517.         -9702.     -34259584.     -34259584.
  889     159        3          -1403.         -3723.           749.           351.            -0.         -3648.         -7673.         -7820.     -27623414.     -27623414.
  890     160        3          -1883.         -3562.           776.           360.            -3.         -3488.         -7800.         -7946.     -28079876.     -28079876.
  891     161        3          -2850.         -4006.           805.           365.           -14.         -3308.         -9007.         -9173.     -32426216.     -32426216.
  892     162        3          -2482.         -4401.           834.           370.           -27.         -3134.         -8841.         -9001.     -31828406.     -31828406.
  893     163        3          -1267.         -2424.           852.           372.           -21.         -3026.         -5513.         -5611.     -19847090.     -19847090.
  894     164        3          -2995.         -1928.           873.           376.           -22.         -2902.         -6598.         -6713.     -23754416.     -23754416.
  895     165        3          -1917.         -2114.           891.           378.           -30.         -2797.         -5589.         -5684.     -20119602.     -20119602.
  896     166        3             -0.         -1205.           804.           341.           -20.         -3274.         -3354.         -3315.     -12073098.     -12073098.
  897     167        3          -2833.         -3829.           830.           345.           -75.         -3125.         -8687.         -8830.     -31272046.     -31272046.
  898     168        3           -514.         -2788.           846.           344.           -62.         -3031.         -5204.         -5289.     -18735514.     -18735514.
  899     169        3           -806.         -1148.           859.           341.           -28.         -2965.         -3748.         -3808.     -13493647.     -13493647.
  900     170        3          -2833.         -3271.           880.           342.           -90.         -2835.         -7807.         -7930.     -28106800.     -28106800.
  901     171        3          -2961.         -4628.           898.           341.          -130.          -675.         -7156.         -7225.     -25761078.     -25761078.
  902     172        3          -2773.         -4651.           916.           337.          -134.          -646.         -6951.         -7018.     -25022324.     -25022324.
  903     173        3          -2978.         -3910.           932.           333.          -115.          -619.         -6357.         -6418.     -22886408.     -22886408.
  904     174        3          -2961.         -2974.           945.           328.           -90.          -597.         -5348.         -5399.     -19251824.     -19251824.
  905     175        3          -2850.         -3678.           959.           326.          -113.          -572.         -5929.         -5986.     -21344596.     -21344596.
  906     176        3          -2927.         -5341.           977.           324.          -168.          -541.         -7676.         -7749.     -27633114.     -27633114.
  907     177        3          -2927.         -5765.           996.           321.          -185.          -508.         -8067.         -8144.     -29042694.     -29042694.
  908     178        3          -2961.         -5472.          1015.           317.          -179.          -476.         -7756.         -7829.     -27920526.     -27920526.
  909     179        3          -2661.         -5441.          1033.           314.          -182.          -446.         -7384.         -7453.     -26582044.     -26582044.
  910     180        3          -2148.         -5111.          1047.           308.          -174.          -420.         -6498.         -6559.     -23392178.     -23392178.
  911     181        3          -1866.         -3568.          1056.           301.          -124.          -401.         -4601.         -4643.     -16561872.     -16561872.
  912     182        3          -1506.         -1385.          1060.           292.           -49.          -392.         -1980.         -1998.      -7127525.      -7127525.
  913     183        3          -1934.         -1409.          1064.           284.           -51.          -383.         -2430.         -2452.      -8746728.      -8746728.
  914     184        3          -1823.         -1283.          1066.           276.           -47.          -374.         -2184.         -2204.      -7863424.      -7863424.
  915     185        3          -2756.         -1199.          1074.           270.           -45.          -362.         -3018.         -3045.     -10863146.     -10863146.
  916     186        3          -1181.          -267.          1076.           262.           -10.          -360.          -480.          -484.      -1726457.      -1726457.
  917     187        3           -657.          -763.          1066.           252.           -30.          -372.          -503.          -500.      -1810377.      -1810377.
  918     188        3          -1267.          -650.          1069.           245.           -26.          -368.          -996.         -1005.      -3586314.      -3586314.
  919     189        3          -2234.          -833.          1074.           238.           -33.          -360.         -2148.         -2167.      -7731459.      -7731459.
  920     190        3          -2174.           614.          1077.           233.            25.          -357.          -582.          -587.      -2094983.      -2094983.
  921     191        3          -2627.          -749.          1082.           229.           -31.          -348.         -2444.         -2466.      -8799796.      -8799796.
  922     192        3          -1438.            60.          1065.           218.             3.          -372.          -465.          -460.      -1673059.      -1673059.
  923     193        3          -1754.          -594.          1068.           215.           -25.          -367.         -1457.         -1470.      -5246094.      -5246094.
  924     194        3          -2011.          -118.          1071.           213.            -5.          -362.         -1212.         -1223.      -4363774.      -4363774.
  925     195        3          -2199.          -206.          1075.           211.            -9.          -356.         -1485.         -1499.      -5347334.      -5347334.
  926     196        3          -1968.         -1465.          1080.           208.           -66.          -347.         -2557.         -2580.      -9206568.      -9206568.
  927     197        3          -1429.         -1546.          1084.           207.           -70.          -339.         -2093.         -2112.      -7535890.      -7535890.
  928     198        3          -2396.         -2075.          1092.           207.           -96.          -325.         -3593.         -3625.     -12934886.     -12934886.
  929     199        3          -2790.         -3410.          1104.           207.          -159.          -306.         -5353.         -5400.     -19269720.     -19269720.
  930     200        3          -2122.         -3107.          1113.           206.          -147.          -289.         -4347.         -4385.     -15650170.     -15650170.
  931     201        3          -2191.         -3572.          1122.           205.          -172.          -271.         -4878.         -4920.     -17560618.     -17560618.
  932     202        3          -1335.         -3022.          1128.           202.          -147.          -258.         -3431.         -3461.     -12352344.     -12352344.
  933     203        3          -1249.          -167.          1120.           196.            -8.          -267.          -376.          -374.      -1353277.      -1353277.
  934     204        3          -2696.          -353.          1122.           194.           -18.          -260.         -2011.         -2028.      -7237854.      -7237854.
  935     205        3          -2336.           427.          1122.           190.            22.          -257.          -832.          -839.      -2996025.      -2996025.
  936     206        3          -2268.          -380.          1123.           185.           -20.          -251.         -1610.         -1624.      -5796292.      -5796292.
  937     207        3          -2319.          -771.          1124.           182.           -40.          -244.         -2067.         -2085.      -7441516.      -7441516.
  938     208        3          -2447.         -1768.          1127.           179.           -93.          -232.         -3234.         -3261.     -11640825.     -11640825.
  939     209        3          -2353.         -2552.          1132.           176.          -136.          -218.         -3951.         -3984.     -14222568.     -14222568.
  940     210        3          -1035.         -1150.          1130.           171.           -62.          -213.         -1160.         -1169.      -4174660.      -4174660.
  941     211        3          -1720.          -878.          1130.           165.           -48.          -208.         -1558.         -1571.      -5609958.      -5609958.
  942     212        3          -1335.         -1070.          1127.           161.           -59.          -203.         -1379.         -1391.      -4965522.      -4965522.
  943     213        3          -1848.         -1510.          1126.           157.           -85.          -194.         -2354.         -2374.      -8475994.      -8475994.
  944     214        3          -2499.         -2093.          1127.           156.          -119.          -182.         -3610.         -3640.     -12994227.     -12994227.
  945     215        3          -1712.         -2574.          1130.           153.          -148.          -170.         -3321.         -3348.     -11954268.     -11954268.
  946     216        3          -1857.         -1726.          1133.           150.          -100.          -161.         -2561.         -2582.      -9219823.      -9219823.
  947     217        3          -2020.          -885.          1132.           146.           -52.          -154.         -1833.         -1848.      -6597226.      -6597226.
  948     218        3          -1917.          -716.          1129.           142.           -42.          -149.         -1553.         -1565.      -5589774.      -5589774.
  949     219        3          -1549.         -2793.          1132.           138.          -168.          -137.         -3377.         -3404.     -12156349.     -12156349.
  950     220        3          -2370.         -3772.          1140.           134.          -229.          -119.         -5217.         -5260.     -18781256.     -18781256.
  951     221        3          -2396.         -4232.          1148.           132.          -260.           -99.         -5707.         -5754.     -20546928.     -20546928.
  952     222        3          -2379.         -1938.          1151.           130.          -120.           -88.         -3243.         -3270.     -11676202.     -11676202.
  953     223        3          -2542.          -632.          1151.           128.           -40.           -81.         -2015.         -2031.      -7253991.      -7253991.
  954     224        3          -2422.          -156.          1149.           126.           -10.           -76.         -1389.         -1400.      -4999522.      -4999522.
  955     225        3          -2139.         -2336.          1150.           125.          -150.           -64.         -3414.         -3442.     -12291485.     -12291485.
  956     226        3          -2028.         -2000.          1153.           124.          -129.           -54.         -2935.         -2959.     -10566130.     -10566130.
  957     227        3          -1968.         -2840.          1159.           122.          -185.           -42.         -3754.         -3784.     -13514581.     -13514581.
  958     228        3          -2311.         -3617.          1165.           121.          -239.           -25.         -4905.         -4944.     -17659156.     -17659156.
  959     229        3          -2242.         -2758.          1168.           119.          -184.           -12.         -3908.         -3939.     -14070233.     -14070233.
  960     230        3          -2011.         -2520.          1170.           118.          -170.            -0.         -3413.         -3440.     -12286227.     -12286227.
  961     231        3          -1823.         -2949.          1173.           118.          -200.            12.         -3670.         -3699.     -13210983.     -13210983.
  962     232        3          -2174.         -2964.          1176.           116.          -203.            26.         -4023.         -4055.     -14482307.     -14482307.
  963     233        3          -1523.         -2169.          1176.           113.          -150.            34.         -2519.         -2539.      -9068159.      -9068159.
  964     234        3          -1361.         -2352.          1175.           110.          -165.            43.         -2549.         -2569.      -9175767.      -9175767.
  965     235        3          -1181.         -2738.          1174.           107.          -193.            52.         -2779.         -2801.     -10005455.     -10005455.
  966     236        3          -1412.         -1539.          1173.           104.          -110.            58.         -1726.         -1739.      -6213764.      -6213764.
  967     237        3          -1112.          -303.          1168.            99.           -22.            58.          -111.          -112.       -401024.       -401024.
  968     238        3          -1943.          1081.          1164.            96.            78.            43.           519.           523.       1869387.       1869387.
  969     239        3          -1617.          1176.          1159.            91.            86.            41.           935.           942.       3365712.       3365712.
  970     240        3          -1583.          1473.          1153.            86.           108.            38.          1275.          1285.       4591684.       4591684.
  971     241        3          -1138.          1611.          1148.            82.           119.            33.          1855.          1869.       6678261.       6678261.
  972     242        3           -591.          1437.          1141.            77.           107.            28.          2199.          2215.       7916017.       7916017.
  973     243        3          -1001.           759.          1137.            73.            57.            25.          1050.          1057.       3778360.       3778360.
  974     244        3          -1190.          2229.          1129.            68.           168.            19.          2425.          2442.       8728671.       8728671.
  975     245        3          -1840.           889.          1122.            64.            68.            18.           320.           322.       1151619.       1151619.
  976     246        3           -933.          1847.          1112.            58.           141.            13.          2239.          2255.       8058725.       8058725.
  977     247        3           -567.          -418.          1107.            53.           -32.            12.           155.           156.        558898.        558898.
  978     248        3           -794.          -265.          1100.            49.           -21.            12.            82.            83.        296482.        296482.
  979     249        3          -1592.           353.          1095.            47.            28.            12.           -58.           -58.       -208428.       -208428.
  980     250        3          -1515.          1219.          1090.            44.            96.            10.           944.           951.       3398426.       3398426.
  981     251        3          -1780.          1463.          1083.            34.             0.             0.           801.           809.       2883075.       2883075.
  982     252        3          -1035.           477.          1073.            32.             0.             9.           556.           565.       2001961.       2001961.
  983     253        3           -549.          1018.          1061.            28.             0.            -7.          1552.          1576.       5587272.       5587272.
  984     254        3          -1789.          2279.          1049.            24.             0.           -23.          1540.          1564.       5543634.       5543634.
  985     255        3          -1472.          2048.          1036.            20.             0.           -40.          1592.          1617.       5732248.       5732248.
  986     256        3           -337.           842.          1025.            14.             0.           -56.          1488.          1510.       5356786.       5356786.
  987     257        3          -1600.           990.          1018.            10.             0.           -60.           357.           363.       1286607.       1286607.
  988     258        3           -696.            59.          1010.             6.             0.           -63.           316.           321.       1139025.       1139025.
  989     259        3           -304.           556.          1001.             1.             0.           -75.          1179.          1196.       4244340.       4244340.
  990     260        3           -413.           946.           992.            -4.             0.           -89.          1431.          1452.       5151796.       5151796.
  991     261        3          -1421.          2659.           982.            -9.             0.          -110.          2102.          2132.       7565630.       7565630.
  992     262        3          -1489.          1823.           975.           -13.             0.          -122.          1173.          1190.       4224441.       4224441.
  993     263        3          -1583.          3193.           963.           -18.             0.          -145.          2409.          2443.       8673121.       8673121.
  994     264        3           -539.          3297.           947.           -24.             0.          -178.          3502.          3551.      12608582.      12608582.
  995     265        3           -675.           546.           938.           -28.             0.          -185.           596.           604.       2145024.       2145024.
  996     266        3          -1284.           425.           901.           -42.             0.          -266.          -266.          -256.       -957597.       -957597.
  997     267        3          -1078.           680.           896.           -46.             0.          -268.           184.           186.        661198.        661198.
  998     268        3          -1104.           -84.           892.           -49.            -0.          -262.          -607.          -615.      -2184980.      -2184980.
  999     269        3          -1190.          1042.           885.           -53.             2.          -266.           422.           428.       1519725.       1519725.
 1000     270        3           -240.           -41.           880.           -56.            -0.          -268.           274.           277.        985426.        985426.
 1001     271        3           -273.           768.           873.           -60.             4.          -277.          1034.          1048.       3722907.       3722907.
 1002     272        3           -325.          1009.           864.           -61.             6.          -288.          1205.          1220.       4336708.       4336708.
 1003     273        3           -139.           635.           857.           -62.             5.          -297.           999.          1012.       3597882.       3597882.
 1004     274        3           -816.           479.           853.           -61.             4.          -299.           160.           162.        575502.        575502.
 1005     275        3           -329.          1233.           845.           -61.            12.          -311.          1390.          1407.       5002750.       5002750.
 1006     276        3           -907.           511.           841.           -61.             6.          -312.            78.            79.        280788.        280788.
 1007     277        3           -397.           707.           835.           -63.             8.          -318.           772.           782.       2780260.       2780260.
 1008     278        3            -79.           186.           828.           -64.             2.          -323.           550.           556.       1978613.       1978613.
 1009     279        3           -933.           -14.           822.           -65.            -0.          -319.          -510.          -516.      -1834456.      -1834456.
 1010     280        3           -154.           593.           812.           -66.             9.          -326.           868.           879.       3125304.       3125304.
 1011     281        3           -613.           486.           803.           -67.             8.          -328.           289.           293.       1042026.       1042026.
 1012     282        3           -559.           990.           796.           -68.            18.          -335.           843.           853.       3033997.       3033997.
 1013     283        3           -584.          1895.           788.           -70.            37.          -349.          1717.          1738.       6182142.       6182142.
 1014     284        3           -251.          2761.           776.           -72.            57.          -372.          2899.          2933.      10435720.      10435720.
 1015     285        3           -816.          3191.           765.           -75.            69.          -394.          2740.          2772.       9862920.       9862920.
 1016     286        3           -335.          3387.           751.           -79.            78.          -421.          3382.          3421.      12173424.      12173424.
 1017     287        3           -445.          3878.           736.           -81.            94.          -450.          3732.          3775.      13435130.      13435130.
 1018     288        3           -489.          3754.           722.           -84.            95.          -478.          3520.          3561.      12672703.      12672703.
 1019     289        3           -532.          3608.           709.           -88.            96.          -504.          3289.          3326.      11839816.      11839816.
 1020     290        3           -459.          4028.           694.           -90.           112.          -532.          3753.          3795.      13509969.      13509969.
 1021     291        3           -753.          3521.           681.           -91.           102.          -555.          2905.          2938.      10457406.      10457406.
 1022     292        3           -586.          5638.           664.           -93.           171.          -594.          5200.          5258.      18720244.      18720244.
 1023     293        3           -816.          5934.           648.           -95.           187.          -633.          5225.          5283.      18810844.      18810844.
 1024     294        3           -282.          6286.           628.           -97.           206.          -678.          6063.          6130.      21827710.      21827710.
 1025     295        3           -199.          2243.           597.           -38.             0.            -0.          2603.          2666.       9369500.       9369500.
 1026     296        3           -156.          1116.           583.           -39.             0.          -748.           756.           782.       2719848.       2719848.
 1027     297        3           -375.          4552.           543.           -44.             0.          -838.          3839.          3970.      13819312.      13819312.
 1028     298        3            -81.          5787.           491.           -50.             0.          -959.          5188.          5362.      18677412.      18677412.
 1029     299        3           -138.          2110.           471.           -51.             0.          -995.          1397.          1443.       5028167.       5028167.
 1030     300        3           -265.            74.           271.           -80.             0.         -1461.         -1461.         -1403.      -5258475.      -5258475.
 1031     301        3           -160.           136.           126.          -101.             0.         -1802.         -1802.         -1760.      -6488964.      -6488964.
 1032     302        3           -190.           362.           -44.          -128.             0.         -2208.         -2208.         -2157.      -7948707.      -7948707.
 1033     303        3           -460.           841.          -225.          -157.             0.         -2643.         -2643.         -2589.      -9515963.      -9515963.
 1034     304        3           -231.          1135.          -674.          -230.             0.         -3743.         -3743.         -3605.     -13473869.     -13473869.
 1035     305        3           -135.          -582.          -635.          -226.            -0.         -3641.         -5219.         -5370.     -18787648.     -18787648.
 1036     306        3            -91.         -2517.          -583.          -220.            -0.         -3505.         -6916.         -7112.     -24898624.     -24898624.
 1037     307        3            -76.         -4003.          -524.          -213.            -0.         -3347.         -8162.         -8390.     -29384724.     -29384724.
 1038     308        3           -296.         -2263.          -476.          -208.            -0.         -3222.         -6465.         -6641.     -23273166.     -23273166.
 1039     309        3           -358.             9.          -447.          -204.             0.         -3142.         -4142.         -4253.     -14912051.     -14912051.
 1040     310        3           -455.          -654.          -416.          -199.            -0.         -3055.         -4779.         -4905.     -17204290.     -17204290.
 1041     311        3           -388.          -926.          -385.          -195.            -0.         -2967.         -4861.         -4987.     -17498668.     -17498668.
 1042     312        3           -119.          -806.          -361.          -191.            -0.         -2889.         -4366.         -4477.     -15716885.     -15716885.
 1043     313        3           -303.           163.          -341.          -187.             0.         -2827.         -3495.         -3583.     -12583644.     -12583644.
 1044     314        3           -335.           846.          -328.          -184.             0.         -2784.         -2784.         -2839.     -10022572.     -10022572.
 1045     315        3            -67.           782.          -499.          -216.             0.         -3185.         -3185.         -3134.     -11465353.     -11465353.
 1046     316        3            -56.          -194.          -482.          -212.            -0.         -3120.         -4065.         -4161.     -14632933.     -14632933.
 1047     317        3            -23.           290.          -467.          -208.             0.         -3063.         -3472.         -3553.     -12497670.     -12497670.
 1048     318        3           -111.          -270.          -447.          -203.            -0.         -2999.         -4030.         -4123.     -14509067.     -14509067.
 1049     319        3            -89.          -388.          -428.          -197.            -0.         -2935.         -4037.         -4129.     -14534989.     -14534989.
 1050     320        3           -106.          -612.          -410.          -192.            -0.         -2870.         -4190.         -4283.     -15082240.     -15082240.
 1051     321        3            -44.         -1707.          -388.          -185.            -0.         -2792.         -5116.         -5229.     -18417952.     -18417952.
 1052     322        3           -151.          -921.          -370.          -179.            -0.         -2726.         -4348.         -4442.     -15651758.     -15651758.
 1053     323        3            -71.         -2258.          -350.          -172.            -0.         -2645.         -5496.         -5613.     -19784660.     -19784660.
 1054     324        3            -64.           594.          -358.          -172.             0.         -2643.         -2643.         -2643.      -9515660.      -9515660.
 1055     325        3           -327.          3879.          -368.          -172.             0.         -2648.           364.           372.       1310892.       1310892.
 1056     326        3            -27.          1093.          -796.          -270.             0.         -3679.         -3679.         -3549.     -13245376.     -13245376.
 1057     327        3           -258.          -659.          -775.          -264.            -0.         -3604.         -5561.         -5674.     -20019014.     -20019014.
 1058     328        3           -301.           832.          -759.          -260.             0.         -3548.         -4035.         -4116.     -14526648.     -14526648.
 1059     329        3            -55.          1100.          -780.          -264.             0.         -3588.         -3588.         -3583.     -12916583.     -12916583.
 1060     330        3            -35.         -1501.          -754.          -258.            -0.         -3510.         -6059.         -6177.     -21811296.     -21811296.
 1061     331        3            -90.          -236.          -736.          -253.            -0.         -3446.         -4760.         -4851.     -17134950.     -17134950.
 1062     332        3           -276.          1689.         -1074.          -338.             0.         -4267.         -4267.         -4162.     -15360263.     -15360263.
 1063     333        3            -92.          1104.         -1053.          -333.             0.         -4210.         -4584.         -4670.     -16503493.     -16503493.
 1064     334        3            -43.          1553.         -1151.          -359.             0.         -4446.         -4446.         -4415.     -16004521.     -16004521.
 1065     335        3            -32.          1398.         -1128.          -354.             0.         -4391.         -4507.         -4589.     -16224878.     -16224878.
 1066     336        3            -52.           246.         -1100.          -348.             0.         -4322.         -5576.         -5677.     -20073478.     -20073478.
 1067     337        3            -44.           453.         -1073.          -341.             0.         -4257.         -5262.         -5356.     -18942448.     -18942448.
 1068     338        3            -12.            42.         -1045.          -335.             0.         -4190.         -5540.         -5638.     -19944468.     -19944468.
 1069     339        3            -24.          -274.         -1018.          -327.            -0.         -4121.         -5764.         -5864.     -20749356.     -20749356.
 1070     340        3            -33.         -1446.          -985.          -319.            -0.         -4041.         -6824.         -6942.     -24565654.     -24565654.
 1071     341        3            -13.         -2006.          -950.          -309.            -0.         -3956.         -7233.         -7357.     -26040026.     -26040026.
 1072     342        3            -21.          -682.          -922.          -301.            -0.         -3888.         -5813.         -5911.     -20927956.     -20927956.
 1073     343        3            -12.           408.          -900.          -293.             0.         -3834.         -4631.         -4708.     -16671322.     -16671322.
 1074     344        3            -49.           886.          -880.          -286.             0.         -3787.         -4116.         -4184.     -14819212.     -14819212.
 1075     345        3            -16.          1010.          -862.          -280.             0.         -3744.         -3892.         -3956.     -14012148.     -14012148.
 1076     346        3            -14.          1145.          -854.          -277.             0.         -3726.         -3726.         -3736.     -13413126.     -13413126.
 1077     347        3            -13.          -123.          -834.          -272.            -0.         -3674.         -4916.         -4994.     -17696126.     -17696126.
 1078     348        3            -25.           782.          -818.          -266.             0.         -3631.         -3958.         -4020.     -14248054.     -14248054.
 1079     349        3            -44.          1291.          -945.          -303.             0.         -3937.         -3937.         -3898.     -14173599.     -14173599.
 1080     350        3            -29.         -1012.          -921.          -295.            -0.         -3875.         -6131.         -6226.     -22072186.     -22072186.
 1081     351        3            -32.          -627.          -899.          -286.            -0.         -3815.         -5660.         -5746.     -20374480.     -20374480.
 1082     352        3            -22.           251.          -881.          -278.             0.         -3766.         -4697.         -4769.     -16909858.     -16909858.
 1083     353        3            -33.          -346.          -863.          -271.            -0.         -3712.         -5225.         -5303.     -18808522.     -18808522.
 1084     354        3            -40.          -987.          -844.          -262.            -0.         -3654.         -5787.         -5873.     -20831640.     -20831640.
 1085     355        3            -40.          -687.          -825.          -254.            -0.         -3599.         -5405.         -5485.     -19459564.     -19459564.
 1086     356        3            -37.          -890.          -805.          -245.            -0.         -3544.         -5522.         -5603.     -19880782.     -19880782.
