 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  558     193        2          -3430.           891.          -285.             0.            24.          1669.         -1131.         -1179.      -4073164.      -4073164.
  559     194        2          -3458.           895.          -284.             0.            25.          1695.         -1128.         -1174.      -4060788.      -4060788.
  560     195        2          -3486.           900.          -283.             0.            25.          1721.         -1123.         -1168.      -4042430.      -4042430.
  561     196        2          -3514.           907.          -281.             0.            26.          1746.         -1116.         -1160.      -4018022.      -4018022.
  562     197        2          -3541.           915.          -279.             0.            27.          1770.         -1108.         -1150.      -3987524.      -3987524.
  563     198        2          -3568.           925.          -276.             0.            28.          1794.         -1097.         -1139.      -3950942.      -3950942.
  564     199        2          -3594.           937.          -273.             0.            29.          1816.         -1086.         -1126.      -3908242.      -3908242.
  565     200        2          -3620.           950.          -270.             0.            30.          1838.         -1072.         -1111.      -3859387.      -3859387.
  566     201        2          -3645.           964.          -266.             0.            31.          1860.         -1057.         -1094.      -3804342.      -3804342.
  567     202        2          -3671.           980.          -261.             0.            32.          1880.         -1040.         -1076.      -3743118.      -3743118.
  568     203        2          -3695.           998.          -257.             0.            33.          1900.         -1021.         -1056.      -3675679.      -3675679.
  569     204        2          -3719.          1017.          -251.             0.            34.          1919.         -1001.         -1034.      -3602042.      -3602042.
  570     205        2          -3743.          1038.          -246.             0.            36.          1937.          -978.         -1010.      -3522127.      -3522127.
  571     206        2          -3766.          1060.          -240.             0.            37.          1955.          -954.          -985.      -3435972.      -3435972.
  572     207        2          -3789.          1084.          -234.             0.            39.          1971.          -929.          -958.      -3343582.      -3343582.
  573     208        2          -3811.          1109.          -227.             0.            40.          1987.          -901.          -929.      -3244924.      -3244924.
  574     209        2          -3833.          1136.          -220.             0.            42.          2002.          -872.          -899.      -3139985.      -3139985.
  575     210        2          -3854.          1164.          -212.             0.            44.          2017.          -841.          -867.      -3028810.      -3028810.
  576     211        2          -3874.          1194.          -204.             0.            45.          2030.          -809.          -833.      -2911377.      -2911377.
  577     212        2          -3895.          1225.          -195.             0.            47.          2043.          -774.          -797.      -2787704.      -2787704.
  578     213        2          -3914.          1258.          -187.             0.            49.          2055.          -738.          -759.      -2657794.      -2657794.
  579     214        2          -3933.          1293.          -177.             0.            52.          2066.          -700.          -720.      -2521648.      -2521648.
  580     215        2          -3952.          1328.          -168.             0.            54.          2077.          -661.          -679.      -2379313.      -2379313.
  581     216        2          -3970.          1366.          -158.             0.            56.          2086.          -620.          -637.      -2230751.      -2230751.
  582     217        2          -3988.          1405.          -147.             0.            59.          2095.          -577.          -592.      -2076039.      -2076039.
  583     218        2          -4005.          1445.          -136.             0.            61.          2103.          -532.          -546.      -1915166.      -1915166.
  584     219        2          -4021.          1487.          -125.             0.            64.          2110.          -486.          -498.      -1748162.      -1748162.
  585     220        2          -4037.          1530.          -114.             0.            67.          2117.          -438.          -449.      -1575057.      -1575057.
  586     221        2          -4052.          1574.          -102.             0.            70.          2122.          -388.          -398.      -1395899.      -1395899.
  587     222        2          -4067.          1620.           -89.             0.            73.          2127.          -336.          -345.      -1210708.      -1210708.
  588     223        2          -4081.          1668.           -77.             0.            76.          2131.          -283.          -290.      -1019516.      -1019516.
  589     224        2          -4095.          1717.           -63.             0.            79.          2134.          -228.          -234.       -822354.       -822354.
  590     225        2          -4108.          1767.           -50.             0.            83.          2136.          -172.          -176.       -619260.       -619260.
  591     226        2          -4121.          1818.           -36.             0.            86.          2138.          -114.          -117.       -410292.       -410292.
  592     227        2          -4132.          1871.           -22.             0.            90.          2139.           -54.           -56.       -195496.       -195496.
  593     228        2          -4144.          3543.           428.             0.           172.          2915.          2915.          2794.      10493267.      10493267.
  594     229        2          -4154.          3550.           429.             0.           175.          2890.          2890.          2922.      10405375.      10405375.
  595     230        2          -4165.          3556.           431.             0.           178.          2864.          2864.          2901.      10311494.      10311494.
  596     231        2          -4174.          3561.           433.             0.           180.          2837.          2837.          2879.      10211740.      10211740.
  597     232        2          -4183.          3566.           434.             0.           183.          2807.          2807.          2856.      10106060.      10106060.
  598     233        2          -4191.          3571.           435.             0.           185.          2776.          2776.          2831.       9994544.       9994544.
  599     234        2          -4199.          3577.           437.             0.           188.          2744.          2746.          2806.       9887260.       9887260.
  600     235        2          -4206.          3585.           439.             0.           190.          2712.          2721.          2779.       9795006.       9795006.
  601     236        2          -4213.          3597.           442.             0.           193.          2681.          2700.          2757.       9719025.       9719025.
  602     237        2          -4218.          3612.           446.             0.           196.          2649.          2685.          2741.       9666262.       9666262.
  603     238        2          -4224.          3631.           451.             0.           199.          2618.          2677.          2732.       9635458.       9635458.
  604     239        2          -4228.          3654.           457.             0.           203.          2588.          2674.          2728.       9625507.       9625507.
  605     240        2          -4232.          3680.           464.             0.           207.          2558.          2676.          2730.       9635370.       9635370.
  606     241        2          -4236.          3709.           472.             0.           211.          2528.          2684.          2738.       9664054.       9664054.
  607     242        2          -4239.          3742.           481.             0.           215.          2498.          2697.          2751.       9710609.       9710609.
  608     243        2          -4241.          3777.           491.             0.           219.          2468.          2715.          2768.       9774212.       9774212.
  609     244        2          -4242.          3816.           501.             0.           224.          2439.          2737.          2790.       9854002.       9854002.
  610     245        2          -4243.          3857.           512.             0.           229.          2409.          2764.          2817.       9949257.       9949257.
  611     246        2          -4244.          3900.           524.             0.           234.          2380.          2794.          2847.      10059195.      10059195.
  612     247        2          -4243.          3946.           536.             0.           239.          2350.          2829.          2882.      10183177.      10183177.
  613     248        2          -4242.          3995.           549.             0.           244.          2321.          2867.          2920.      10320572.      10320572.
  614     249        2          -4241.          4046.           563.             0.           250.          2291.          2909.          2962.      10470726.      10470726.
  615     250        2          -4239.          4098.           577.             0.           256.          2261.          2954.          3007.      10633090.      10633090.
  616     251        2          -4236.          4153.           592.             0.           262.          2231.          3002.          3056.      10807096.      10807096.
  617     252        2          -4232.          4210.           607.             0.           268.          2201.          3053.          3108.      10992197.      10992197.
  618     253        2          -4228.          4269.           623.             0.           274.          2170.          3108.          3163.      11187933.      11187933.
  619     254        2          -4224.          4329.           639.             0.           281.          2139.          3165.          3220.      11393827.      11393827.
  620     255        2          -4218.          4391.           656.             0.           288.          2108.          3225.          3281.      11609401.      11609401.
  621     256        2          -4213.          4455.           673.             0.           295.          2077.          3287.          3344.      11834208.      11834208.
  622     257        2          -4206.          4521.           690.             0.           302.          2045.          3352.          3409.      12067847.      12067847.
  623     258        2          -4199.          4588.           708.             0.           309.          2013.          3419.          3477.      12309913.      12309913.
  624     259        2          -4191.          4656.           727.             0.           317.          1981.          3489.          3547.      12560019.      12560019.
  625     260        2          -4183.          4725.           746.             0.           324.          1948.          3560.          3620.      12817795.      12817795.
  626     261        2          -4174.          4796.           765.             0.           332.          1915.          3634.          3694.      13082904.      13082904.
  627     262        2          -4165.          4868.           784.             0.           340.          1881.          3710.          3770.      13354950.      13354950.
  628     263        2          -4154.          4942.           804.             0.           348.          1848.          3787.          3848.      13633617.      13633617.
  629     264        2          -4144.          5016.           824.             0.           357.          1813.          3866.          3928.      13918582.      13918582.
  630     265        2          -4132.          5092.           844.             0.           365.          1779.          3947.          4010.      14209527.      14209527.
  631     266        2          -4121.          5168.           864.             0.           374.          1743.          4029.          4093.      14506155.      14506155.
  632     267        2          -4108.          5245.           885.             0.           383.          1708.          4113.          4178.      14808125.      14808125.
  633     268        2          -4095.          5323.           906.             0.           392.          1672.          4199.          4264.      15115175.      15115175.
  634     269        2          -4081.          5402.           928.             0.           401.          1636.          4285.          4351.      15427035.      15427035.
  635     270        2          -4067.          5482.           949.             0.           411.          1599.          4373.          4440.      15743408.      15743408.
  636     271        2          -4052.          5563.           971.             0.           420.          1561.          4462.          4530.      16064053.      16064053.
  637     272        2          -4037.          5644.           992.             0.           430.          1524.          4552.          4621.      16388673.      16388673.
  638     273        2          -4021.          5725.          1014.             0.           439.          1486.          4644.          4713.      16717027.      16717027.
  639     274        2          -4005.          5808.          1036.             0.           449.          1447.          4736.          4806.      17048830.      17048830.
  640     275        2          -3988.          5890.          1059.             0.           459.          1408.          4829.          4900.      17383856.      17383856.
  641     276        2          -3970.          5974.          1081.             0.           470.          1369.          4923.          4994.      17721890.      17721890.
  642     277        2          -3952.          6057.          1104.             0.           480.          1329.          5017.          5090.      18062644.      18062644.
  643     278        2          -3933.          6141.          1126.             0.           491.          1288.          5113.          5186.      18405908.      18405908.
  644     279        2          -3914.          6225.          1149.             0.           501.          1248.          5209.          5283.      18751436.      18751436.
  645     280        2          -3895.          6310.          1172.             0.           512.          1206.          5305.          5380.      19098994.      19098994.
  646     281        2          -3874.          6395.          1194.             0.           523.          1165.          5402.          5478.      19448366.      19448366.
  647     282        2          -3854.          6480.          1217.             0.           534.          1123.          5500.          5576.      19799332.      19799332.
  648     283        2          -3833.          6565.          1240.             0.           545.          1080.          5598.          5675.      20151660.      20151660.
  649     284        2          -3811.          6650.          1263.             0.           556.          1037.          5696.          5774.      20505126.      20505126.
  650     285        2          -3789.          6736.          1286.             0.           567.           994.          5794.          5873.      20859562.      20859562.
  651     286        2          -3766.          6821.          1309.             0.           579.           950.          5893.          5973.      21214670.      21214670.
  652     287        2          -3743.          6906.          1332.             0.           590.           906.          5992.          6072.      21570318.      21570318.
  653     288        2          -3719.          6991.          1355.             0.           602.           862.          6091.          6172.      21926272.      21926272.
  654     289        2          -3695.          7076.          1378.             0.           614.           817.          6190.          6272.      22282296.      22282296.
  655     290        2          -3671.          7161.          1400.             0.           626.           771.          6288.          6371.      22638240.      22638240.
  656     291        2          -3645.          7246.          1423.             0.           638.           726.          6387.          6471.      22993836.      22993836.
  657     292        2          -3620.          7331.          1446.             0.           650.           680.          6486.          6570.      23348922.      23348922.
  658     293        2          -3594.          7415.          1469.             0.           662.           633.          6584.          6669.      23703358.      23703358.
  659     294        2          -3568.          7499.          1491.             0.           674.           586.          6682.          6768.      24056814.      24056814.
  660     295        2          -3541.          7583.          1514.             0.           686.           539.          6780.          6867.      24409160.      24409160.
  661     296        2          -3514.          7666.          1536.             0.           698.           492.          6878.          6965.      24760300.      24760300.
  662     297        2          -3486.          7749.          1558.             0.           711.           444.          6975.          7063.      25109928.      25109928.
  663     298        2          -3458.          7831.          1580.             0.           723.           395.          7072.          7160.      25457886.      25457886.
  664     299        2          -3430.          7913.          1602.             0.           736.           347.          7168.          7257.      25803980.      25803980.
  665     300        2          -3401.          7994.          1624.             0.           748.           298.          7263.          7353.      26148014.      26148014.
  666     301        2          -3372.          8075.          1646.             0.           761.           249.          7358.          7448.      26489840.      26489840.
  667     302        2          -3343.          8155.          1667.             0.           774.           200.          7453.          7543.      26829228.      26829228.
  668     303        2          -3313.          8234.          1689.             0.           786.           150.          7546.          7637.      27166020.      27166020.
  669     304        2          -3283.          8313.          1710.             0.           799.           100.          7639.          7731.      27500044.      27500044.
  670     305        2          -3252.          8391.          1731.             0.           812.            49.          7731.          7823.      27831114.      27831114.
  671     306        2          -3221.          8468.          1752.             0.           824.            -1.          7822.          7915.      28159026.      28159026.
  672     307        2          -3190.          8545.          1772.             0.           837.           -52.          7912.          8005.      28483656.      28483656.
  673     308        2          -3159.          8620.          1793.             0.           850.          -103.          8001.          8095.      28804790.      28804790.
  674     309        2          -3127.          8695.          1813.             0.           863.          -154.          8090.          8184.      29122278.      29122278.
  675     310        2          -3095.          8769.          1833.             0.           876.          -206.          8177.          8271.      29435940.      29435940.
  676     311        2          -3063.          8842.          1852.             0.           888.          -258.          8263.          8358.      29745608.      29745608.
  677     312        2          -3030.          8914.          1872.             0.           901.          -309.          8348.          8443.      30051098.      30051098.
  678     313        2          -2997.          8985.          1891.             0.           914.          -362.          8431.          8527.      30352276.      30352276.
  679     314        2          -2964.          9055.          1910.             0.           927.          -414.          8514.          8610.      30648956.      30648956.
  680     315        2          -2931.          9124.          1928.             0.           940.          -466.          8595.          8691.      30940974.      30940974.
  681     316        2          -2897.          9192.          1946.             0.           952.          -519.          8674.          8772.      31228148.      31228148.
  682     317        2          -2864.          9259.          1964.             0.           965.          -572.          8753.          8850.      31510386.      31510386.
  683     318        2          -2830.          9325.          1982.             0.           978.          -625.          8830.          8928.      31787470.      31787470.
  684     319        2          -2795.          9389.          1999.             0.           990.          -678.          8905.          9003.      32059252.      32059252.
  685     320        2          -2761.          9452.          2016.             0.          1003.          -731.          8979.          9078.      32325584.      32325584.
  686     321        2          -2726.          9514.          2033.             0.          1015.          -785.          9052.          9150.      32586336.      32586336.
  687     322        2          -2692.          9575.          2049.             0.          1028.          -838.          9123.          9221.      32841320.      32841320.
  688     323        2          -2657.          9634.          2065.             0.          1040.          -892.          9192.          9291.      33090416.      33090416.
  689     324        2          -2622.          9693.          2081.             0.          1052.          -945.          9259.          9358.      33333468.      33333468.
  690     325        2          -2586.          9749.          2096.             0.          1065.          -999.          9325.          9424.      33570316.      33570316.
  691     326        2          -2551.          9805.          2111.             0.          1077.         -1053.          9389.          9489.      33800824.      33800824.
  692     327        2          -2516.          9859.          2126.             0.          1089.         -1106.          9451.          9551.      34024884.      34024884.
  693     328        2          -2480.          9911.          2140.             0.          1101.         -1160.          9512.          9611.      34242328.      34242328.
  694     329        2          -2444.          9962.          2153.             0.          1113.         -1214.          9570.          9670.      34453016.      34453016.
  695     330        2          -2409.         10012.          2167.             0.          1125.         -1268.          9627.          9727.      34656820.      34656820.
  696     331        2          -2373.         10060.          2180.             0.          1136.         -1322.          9682.          9781.      34853596.      34853596.
  697     332        2          -2337.         10107.          2192.             0.          1148.         -1376.          9734.          9834.      35043212.      35043212.
  698     333        2          -2301.         10152.          2204.             0.          1159.         -1430.          9785.          9885.      35225568.      35225568.
  699     334        2          -2265.         10195.          2216.             0.          1171.         -1483.          9833.          9933.      35400516.      35400516.
  700     335        2          -2229.         10237.          2227.             0.          1182.         -1537.          9880.          9980.      35567924.      35567924.
  701     336        2          -2193.         10277.          2238.             0.          1193.         -1591.          9924.         10024.      35727692.      35727692.
  702     337        2          -2157.         10316.          2248.             0.          1204.         -1645.          9967.         10066.      35879688.      35879688.
  703     338        2          -2121.         10353.          2258.             0.          1215.         -1698.         10007.         10106.      36023808.      36023808.
  704     339        2          -2084.         10388.          2268.             0.          1225.         -1752.         10044.         10144.      36159924.      36159924.
  705     340        2          -2048.         10421.          2277.             0.          1236.         -1805.         10080.         10179.      36287916.      36287916.
  706     341        2          -2012.         10453.          2285.             0.          1246.         -1859.         10113.         10212.      36407688.      36407688.
  707     342        2          -1976.         10483.          2293.             0.          1256.         -1912.         10144.         10243.      36519124.      36519124.
  708     343        2          -1941.         10511.          2301.             0.          1266.         -1965.         10173.         10272.      36622152.      36622152.
  709     344        2          -1905.         10538.          2308.             0.          1276.         -2018.         10199.         10298.      36716576.      36716576.
  710     345        2          -1869.         10562.          2315.             0.          1285.         -2071.         10223.         10321.      36802416.      36802416.
  711     346        2          -1833.         10585.          2321.             0.          1295.         -2123.         10244.         10342.      36879528.      36879528.
  712     347        2          -1798.         10606.          2327.             0.          1304.         -2176.         10263.         10361.      36947792.      36947792.
  713     348        2          -1762.         10625.          2332.             0.          1313.         -2228.         10280.         10377.      37007144.      37007144.
  714     349        2          -1727.         10642.          2336.             0.          1322.         -2280.         10294.         10391.      37057492.      37057492.
  715     350        2          -1691.         10658.          2340.             0.          1330.         -2332.         10305.         10402.      37098740.      37098740.
  716     351        2          -1656.         10671.          2344.             0.          1339.         -2384.         10314.         10411.      37130820.      37130820.
  717     352        2          -1621.         10683.          2347.             0.          1347.         -2435.         10320.         10416.      37153632.      37153632.
  718     353        2          -1586.         10693.          2350.             0.          1355.         -2486.         10324.         10420.      37167100.      37167100.
  719     354        2          -1552.         10700.          2352.             0.          1362.         -2537.         10325.         10421.      37171160.      37171160.
  720     355        2          -1517.         10706.          2353.             0.          1370.         -2588.         10324.         10419.      37165752.      37165752.
  721     356        2          -1483.         10710.          2354.             0.          1377.         -2638.         10320.         10414.      37150804.      37150804.
  722     357        2          -1449.         10712.          2355.             0.          1384.         -2689.         10313.         10407.      37126236.      37126236.
  723     358        2          -1415.         10711.          2355.             0.          1390.         -2739.         10303.         10397.      37091988.      37091988.
  724     359        2          -1381.         10709.          2354.             0.          1397.         -2788.         10291.         10384.      37047996.      37047996.
  725     360        2          -1348.         10705.          2353.             0.          1403.         -2837.         10276.         10368.      36994224.      36994224.
  726     361        2          -1314.         10699.          2351.             0.          1409.         -2886.         10259.         10350.      36930604.      36930604.
  727     362        2          -1281.         10691.          2349.             0.          1414.         -2935.         10238.         10329.      36857076.      36857076.
  728     363        2          -1249.         10681.          2347.             0.          1420.         -2983.         10215.         10305.      36773584.      36773584.
  729     364        2          -1216.         10668.          2343.             0.          1425.         -3031.         10189.         10279.      36680112.      36680112.
  730     365        2          -1184.         10654.          2339.             0.          1429.         -3079.         10160.         10249.      36576624.      36576624.
  731       1        3          -1152.         10638.          2335.             0.          1434.         -3126.         10129.         10217.      36463056.      36463056.
  732       2        3          -1121.         10619.          2330.             0.          1438.         -3173.         10094.         10182.      36339392.      36339392.
  733       3        3          -1089.         10599.          2325.             0.          1442.         -3219.         10057.         10144.      36205576.      36205576.
  734       4        3          -1058.         10577.          2319.             0.          1445.         -3265.         10017.         10104.      36061572.      36061572.
  735       5        3          -1028.         10552.          2312.             0.          1449.         -3311.          9974.         10060.      35907400.      35907400.
  736       6        3           -997.         10525.          2305.             0.          1452.         -3356.          9929.         10014.      35743016.      35743016.
  737       7        3           -967.         10497.          2297.             0.          1454.         -3401.          9880.          9964.      35568376.      35568376.
  738       8        3           -938.         10466.          2289.             0.          1457.         -3445.          9829.          9912.      35383500.      35383500.
  739       9        3           -908.         10433.          2280.             0.          1459.         -3489.          9775.          9857.      35188372.      35188372.
  740      10        3           -880.         10399.          2271.             0.          1460.         -3533.          9717.          9799.      34982976.      34982976.
  741      11        3           -851.         10362.          2261.             0.          1461.         -3576.          9658.          9739.      34767300.      34767300.
  742      12        3           -823.         10323.          2250.             0.          1462.         -3618.          9595.          9675.      34541340.      34541340.
  743      13        3           -795.         10282.          2239.             0.          1463.         -3660.          9529.          9608.      34305104.      34305104.
  744      14        3           -768.         10239.          2228.             0.          1463.         -3702.          9461.          9539.      34058608.      34058608.
  745      15        3           -741.         10194.          2216.             0.          1463.         -3743.          9389.          9467.      33801848.      33801848.
  746      16        3           -714.         10147.          2203.             0.          1463.         -3783.          9315.          9392.      33534830.      33534830.
  747      17        3           -688.         10098.          2190.             0.          1462.         -3824.          9238.          9314.      33257574.      33257574.
  748      18        3           -662.         10047.          2176.             0.          1461.         -3863.          9158.          9233.      32970114.      32970114.
  749      19        3           -637.          9994.          2162.             0.          1459.         -3902.          9076.          9149.      32672454.      32672454.
  750      20        3           -612.          9939.          2147.             0.          1458.         -3941.          8990.          9063.      32364602.      32364602.
  751      21        3           -588.          9881.          2132.             0.          1455.         -3979.          8902.          8973.      32046624.      32046624.
  752      22        3           -564.          9822.          2116.             0.          1453.         -4016.          8811.          8881.      31718528.      31718528.
  753      23        3           -541.          9761.          2099.             0.          1450.         -4053.          8717.          8786.      31380374.      31380374.
  754      24        3           -518.          9698.          2082.             0.          1447.         -4089.          8620.          8689.      31032162.      31032162.
  755      25        3           -495.          9633.          2065.             0.          1443.         -4125.          8521.          8588.      30673958.      30673958.
  756      26        3           -473.          9566.          2047.             0.          1439.         -4160.          8418.          8485.      30305812.      30305812.
  757      27        3           -452.          9497.          2028.             0.          1434.         -4195.          8313.          8379.      29927770.      29927770.
  758      28        3           -431.          9426.          2009.             0.          1430.         -4229.          8206.          8270.      29539870.      29539870.
  759      29        3           -411.          9354.          1990.             0.          1424.         -4262.          8095.          8158.      29142174.      29142174.
  760      30        3           -391.          9279.          1970.             0.          1419.         -4295.          7982.          8044.      28734736.      28734736.
  761      31        3           -371.          9202.          1949.             0.          1413.         -4327.          7866.          7927.      28317628.      28317628.
  762      32        3           -352.          9124.          1928.             0.          1406.         -4359.          7747.          7807.      27890926.      27890926.
  763      33        3           -334.          9044.          1906.             0.          1400.         -4390.          7626.          7685.      27454678.      27454678.
  764      34        3           -316.          8962.          1884.             0.          1393.         -4420.          7502.          7560.      27008972.      27008972.
  765      35        3           -299.          8878.          1862.             0.          1385.         -4450.          7376.          7432.      26553868.      26553868.
  766      36        3           -282.          8792.          1839.             0.          1377.         -4479.          7247.          7302.      26089454.      26089454.
  767      37        3           -266.          8704.          1815.             0.          1369.         -4507.          7116.          7169.      25615808.      25615808.
  768      38        3           -250.          8615.          1791.             0.          1360.         -4535.          6981.          7034.      25133016.      25133016.
  769      39        3           -235.          8524.          1767.             0.          1351.         -4562.          6845.          6896.      24641178.      24641178.
  770      40        3           -221.          8431.          1742.             0.          1342.         -4588.          6706.          6756.      24140370.      24140370.
  771      41        3           -207.          8337.          1716.             0.          1332.         -4614.          6564.          6613.      23630698.      23630698.
  772      42        3           -194.          8241.          1691.             0.          1322.         -4639.          6420.          6468.      23112246.      23112246.
  773      43        3           -181.          8143.          1664.             0.          1311.         -4664.          6274.          6320.      22585134.      22585134.
  774      44        3           -169.          8043.          1638.             0.          1300.         -4688.          6125.          6170.      22049456.      22049456.
  775      45        3           -157.          7942.          1610.             0.          1289.         -4711.          5974.          6018.      21505314.      21505314.
  776      46        3           -146.          7840.          1583.             0.          1277.         -4733.          5820.          5863.      20952842.      20952842.
  777      47        3           -136.          7736.          1555.             0.          1265.         -4755.          5664.          5706.      20392120.      20392120.
  778      48        3           -126.          7630.          1526.             0.          1252.         -4776.          5506.          5547.      19823300.      19823300.
  779      49        3           -117.          7522.          1498.             0.          1239.         -4796.          5346.          5385.      19246476.      19246476.
  780      50        3           -108.          7414.          1468.             0.          1226.         -4816.          5184.          5221.      18661784.      18661784.
  781      51        3           -100.          7303.          1439.             0.          1212.         -4835.          5019.          5055.      18069344.      18069344.
  782      52        3            -93.          7192.          1409.             0.          1198.         -4853.          4853.          4887.      17469302.      17469302.
  783      53        3            -86.          7079.          1378.             0.          1184.         -4871.          4684.          4717.      16861766.      16861766.
  784      54        3            -80.          6964.          1347.             0.          1169.         -4888.          4513.          4545.      16246881.      16246881.
  785      55        3            -74.          6848.          1316.             0.          1154.         -4904.          4340.          4371.      15624784.      15624784.
  786      56        3            -69.          6731.          1285.             0.          1138.         -4920.          4165.          4195.      14995628.      14995628.
  787      57        3            -65.          6613.          1253.             0.          1122.         -4934.          3989.          4017.      14359532.      14359532.
  788      58        3            -61.          6493.          1221.             0.          1106.         -4948.          3810.          3837.      13716668.      13716668.
  789      59        3            -58.          6372.          1188.             0.          1090.         -4962.          3630.          3655.      13067160.      13067160.
  790      60        3            -56.          1418.          -144.             0.             0.         -7292.         -6073.         -6979.     -21861944.     -11620428.
  791      61        3            -54.          1320.          -170.             0.             1.         -7292.         -6195.         -6832.     -22302470.             0.
  792      62        3            -52.           455.          -403.             0.             1.         -7658.         -7658.         -6711.     -27568786.             0.
  793      63        3            -52.          1115.          -225.             0.             2.         -7292.         -6452.         -6693.     -23227688.             0.
  794      64        3            -52.          1008.          -254.             0.             3.         -7292.         -6587.         -6789.     -23712146.     -10993203.
  795      65        3            -52.           899.          -283.             0.             3.         -7292.         -6725.         -6896.     -24210996.     -16222112.
  796      66        3            -54.           788.          -313.             0.             3.         -7292.         -6868.         -7022.     -24724110.             0.
  797      67        3            -56.           674.          -344.             0.             3.         -7292.         -7014.         -7142.     -25251354.             0.
  798      68        3            -58.           458.          -402.             0.             2.         -7340.         -7340.         -7252.     -26422228.             0.
  799      69        3            -61.           460.          -401.             0.             3.         -7281.         -7281.         -7283.     -26213246.     -26213246.
  800      70        3            -65.           463.          -401.             0.             3.         -7222.         -7222.         -7235.     -25999320.     -25999320.
  801      71        3            -69.           466.          -400.             0.             3.         -7161.         -7161.         -7176.     -25780508.     -25780508.
  802      72        3            -74.           469.          -399.             0.             4.         -7099.         -7099.         -7116.     -25556880.     -25556880.
  803      73        3            -80.           473.          -398.             0.             4.         -7036.         -7036.         -7054.     -25328504.     -25328504.
  804      74        3            -86.           478.          -396.             0.             4.         -6971.         -6971.         -6991.     -25095448.     -25095448.
  805      75        3            -93.           483.          -395.             0.             5.         -6905.         -6905.         -6927.     -24857786.     -24857786.
  806      76        3           -100.           489.          -393.             0.             5.         -6838.         -6838.         -6862.     -24615582.     -24615582.
  807      77        3           -108.           495.          -392.             0.             5.         -6769.         -6769.         -6796.     -24368918.     -24368918.
  808      78        3           -117.           501.          -390.             0.             6.         -6699.         -6699.         -6728.     -24117858.     -24117858.
  809      79        3           -126.           508.          -388.             0.             6.         -6628.         -6628.         -6660.     -23862492.     -23862492.
  810      80        3           -136.           516.          -386.             0.             6.         -6556.         -6556.         -6590.     -23602884.     -23602884.
  811      81        3           -146.           523.          -384.             0.             7.         -6483.         -6483.         -6520.     -23339120.     -23339120.
  812      82        3           -157.           532.          -382.             0.             7.         -6409.         -6409.         -6448.     -23071270.     -23071270.
  813      83        3           -169.           541.          -380.             0.             8.         -6333.         -6333.         -6376.     -22799422.     -22799422.
  814      84        3           -181.           550.          -377.             0.             8.         -6257.         -6257.         -6303.     -22523664.     -22523664.
  815      85        3           -194.           559.          -374.             0.             9.         -6179.         -6179.         -6229.     -22244066.     -22244066.
  816      86        3           -207.           570.          -372.             0.             9.         -6100.         -6100.         -6153.     -21960716.     -21960716.
