 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  835     105        3          -4071.          2017.           579.             0.            57.         -5158.         -6576.         -6839.     -23674204.     -23674204.
  836     106        3          -4502.           315.           121.             0.             9.         -4958.         -9016.         -9369.     -32457206.     -32457206.
  837     107        3          -4157.         -1229.          -294.            -0.           -36.         -4731.        -10447.        -10847.     -37608316.     -37608316.
  838     108        3          -4726.          -773.          -171.            -0.           -23.         -4512.        -10206.        -10589.     -36741584.     -36741584.
  839     109        3          -4675.          -109.             7.            -0.            -3.         -4321.         -9101.         -9436.     -32764928.     -32764928.
  840     110        3          -4675.          -594.          -123.            -0.           -19.         -4125.         -9536.         -9879.     -34329564.     -34329564.
  841     111        3          -3346.          -676.          -145.            -0.           -22.         -3960.         -8149.         -8437.     -29336978.     -29336978.
  842     112        3           -869.          5326.          1468.             0.           173.         -3993.          2104.          2177.       7574706.       7574706.
  843     113        3          -3174.          2410.           684.             0.            80.         -4425.         -4425.         -4358.     -15928560.     -15928560.
  844     114        3          -2156.          1628.           474.             0.            55.         -5597.         -5597.         -5416.     -20149698.     -20149698.
  845     115        3          -2087.          1574.           459.             0.            54.         -6057.         -6057.         -5986.     -21805214.     -21805214.
  846     116        3          -1880.          1046.           317.             0.            37.         -5944.         -6425.         -6632.     -23130574.     -23130574.
  847     117        3          -3950.           402.           144.             0.            14.         -5782.         -9172.         -9462.     -33019154.     -33019154.
  848     118        3          -3019.           193.            88.             0.             7.         -5634.         -8364.         -8624.     -30109926.     -30109926.
  849     119        3          -3157.           230.            98.             0.             8.         -5490.         -8310.         -8564.     -29914918.     -29914918.
  850     120        3          -4606.           613.           201.             0.            23.         -5335.         -9104.         -9377.     -32773608.     -32773608.
  851     121        3          -3036.           533.           180.             0.            20.         -5208.         -7511.         -7733.     -27040906.     -27040906.
  852     122        3          -3864.         -1531.          -375.            -0.           -59.         -5032.        -10861.        -11177.     -39100568.     -39100568.
  853     123        3          -3346.          -607.          -127.            -0.           -24.         -4885.         -8988.         -9246.     -32358228.     -32358228.
  854     124        3          -3605.         -1260.          -303.            -0.           -50.         -4727.         -9945.        -10226.     -35802540.     -35802540.
  855     125        3          -1166.           863.           268.             0.            35.         -5240.         -5240.         -5159.     -18862600.     -18862600.
  856     126        3          -1247.           924.           285.             0.            38.         -5341.         -5341.         -5326.     -19228954.     -19228954.
  857     127        3          -2294.          1040.           316.             0.            44.         -5252.         -6146.         -6312.     -22125490.     -22125490.
  858     128        3          -5037.         -1529.          -375.            -0.           -65.         -5074.        -12080.        -12400.     -43486412.     -43486412.
  859     129        3          -1828.         -1099.          -259.            -0.           -47.         -4951.         -8186.         -8400.     -29468088.     -29468088.
  860     130        3          -2001.         -7305.         -1928.            -0.          -319.         -4719.        -16272.        -16692.     -58577564.     -58577564.
  861     131        3          -4244.         -9615.         -2549.            -0.          -426.         -4417.        -21250.        -21791.     -76498496.     -76498496.
  862     132        3          -5434.         -9181.         -2432.            -0.          -413.         -4112.        -21572.        -22114.     -77659032.     -77659032.
  863     133        3          -5210.        -10546.         -2799.            -0.          -480.         -3794.        -22829.        -23395.     -82186080.     -82186080.
  864     134        3          -2915.         -5481.         -1437.            -0.          -253.         -3601.        -13687.        -14022.     -49273888.     -49273888.
  865     135        3          -1742.         -1833.          -456.            -0.           -86.         -3494.         -7611.         -7795.     -27401054.     -27401054.
  866     136        3          -2053.         -2876.          -737.            -0.          -136.         -3372.         -9174.         -9392.     -33026372.     -33026372.
  867     137        3          -2156.         -2632.          -671.            -0.          -126.         -3255.         -8841.         -9049.     -31828078.     -31828078.
  868     138        3          -4278.         -2937.          -753.            -0.          -143.         -3110.        -11222.        -11483.     -40400028.     -40400028.
  869     139        3          -4537.         -3624.          -938.            -0.          -179.         -2953.        -12231.        -12511.     -44030600.     -44030600.
  870     140        3          -5158.         -3299.          -851.            -0.          -165.         -2798.        -12269.        -12547.     -44170016.     -44170016.
  871     141        3          -3260.          -515.          -102.            -0.           -26.         -2712.         -6615.         -6763.     -23814298.     -23814298.
  872     142        3          -4364.         -1572.          -386.            -0.           -80.         -2601.         -9004.         -9203.     -32415616.     -32415616.
  873     143        3          -1794.          1331.           394.             0.            69.         -2730.         -2730.         -2709.      -9829335.      -9829335.
  874     144        3          -2087.           782.           246.             0.            41.         -2687.         -3705.         -3785.     -13338374.     -13338374.
  875     145        3          -3622.         -2141.          -539.            -0.          -114.         -2582.         -8999.         -9191.     -32396334.     -32396334.
  876     146        3           -618.           440.           154.             0.            24.         -2696.         -2696.         -2678.      -9706050.      -9706050.
  877     147        3           -745.          3030.           851.             0.           165.         -2703.           598.           610.       2152027.       2152027.
  878     148        3          -5468.         -1650.          -407.            -0.           -91.         -2590.        -10207.        -10417.     -36744944.     -36744944.
  879     149        3          -6158.         -2189.          -552.            -0.          -122.         -2460.        -11482.        -11716.     -41333572.     -41333572.
  880     150        3          -6106.          4784.          1322.             0.             0.          1614.          1614.           996.       5810496.       5810496.
  881     151        3          -3191.          2485.           704.             0.             2.           511.           511.          1486.       1841270.       1841270.
  882     152        3          -5503.          3544.           989.             0.             4.           728.          -238.          -519.       -856190.       -856190.
  883     153        3          -4571.          2263.           645.             0.             4.          1037.          -622.         -1066.      -2238821.      -2238821.
  884     154        3          -5520.          2455.           696.             0.             6.          1372.          -990.         -1494.      -3563513.      -3563513.
  885     155        3          -5365.          2360.           671.             0.             7.          1569.          -758.         -1058.      -2728662.      -2728662.
  886     156        3          -5900.          1198.           358.             0.             4.          2033.         -2306.         -3051.      -8300498.      -8300498.
  887     157        3          -5261.           985.           301.             0.             4.          2320.         -1652.         -2103.      -5945502.      -5945502.
  888     158        3          -4157.           874.           271.             0.             4.          2412.          -595.          -736.      -2143220.      -2143220.
  889     159        3          -2829.          2191.           625.             0.            12.          2218.          2218.          2476.       7983682.       7983682.
  890     160        3          -3795.          2948.           829.             0.            18.          2532.          2532.          2484.       9114954.       9114954.
  891     161        3          -5744.          1959.           563.             0.            13.          2592.          -616.          -720.      -2218128.      -2218128.
  892     162        3          -5002.          1113.           335.             0.             8.          2673.          -874.         -1008.      -3145184.      -3145184.
  893     163        3          -2553.          4033.          1121.             0.            33.          2275.          4908.          5603.      17668822.      17668822.
  894     164        3          -6038.          4697.          1299.             0.            41.          2204.          2204.          2243.       7935760.       7935760.
  895     165        3          -3864.          3758.          1047.             0.            35.          1997.          2973.          3335.      10701328.      10701328.
  896     166        3             -0.          5087.          1404.             0.            51.          1468.          8010.          8924.      28835784.      28835784.
  897     167        3          -5710.           157.            78.             0.             2.          1679.         -3793.         -4200.     -13655866.     -13655866.
  898     168        3          -1037.          1767.           511.             0.            20.          1528.          2790.          3072.      10044765.      10044765.
  899     169        3          -1625.          4313.          1196.             0.            51.          1242.          5177.          5672.      18635800.      18635800.
  900     170        3          -5710.           339.           127.             0.             4.          1427.         -3812.         -4158.     -13724496.     -13724496.
  901     171        3          -5968.         -1822.          -454.            -0.           -24.          1751.         -6517.         -7080.     -23461794.     -23461794.
  902     172        3          -5589.         -1475.          -360.            -0.           -20.          2015.         -5430.         -5877.     -19548196.     -19548196.
  903     173        3          -6003.           189.            87.             0.             3.          2181.         -3543.         -3822.     -12755151.     -12755151.
  904     174        3          -5968.          2022.           580.             0.            30.          2234.         -1103.         -1186.      -3969784.      -3969784.
  905     175        3          -5744.           713.           228.             0.            11.          2335.         -2458.         -2635.      -8847474.      -8847474.
  906     176        3          -5900.         -2228.          -563.            -0.           -36.          2577.         -6148.         -6575.     -22134286.     -22134286.
  907     177        3          -5900.         -2714.          -693.            -0.           -46.          2830.         -6523.         -6959.     -23481214.     -23481214.
  908     178        3          -5968.         -1889.          -472.            -0.           -33.          3031.         -5331.         -5675.     -19192702.     -19192702.
  909     179        3          -5365.         -1666.          -412.            -0.           -30.          3187.         -4285.         -4551.     -15425214.     -15425214.
  910     180        3          -4330.          -987.          -229.            -0.           -18.          3270.         -2294.         -2432.      -8258623.      -8258623.
  911     181        3          -3760.          2891.           813.             0.            56.          3720.          3720.          3651.      13391916.      13391916.
  912     182        3          -3036.          6568.          1802.             0.           131.          3442.          8907.          9408.      32064662.      32064662.
  913     183        3          -3898.          5996.          1648.             0.           123.          3216.          7086.          7473.      25508858.      25508858.
  914     184        3          -3674.          5765.          1586.             0.           122.          3008.          6807.          7167.      24504554.      24504554.
  915     185        3          -5554.          5579.          1536.             0.           122.          2870.          4553.          4787.      16390543.      16390543.
  916     186        3          -2380.          6866.          1882.             0.           154.          2613.          9135.          9592.      32884946.      32884946.
  917     187        3          -1325.          5475.          1508.             0.           126.          2383.          8168.          8565.      29404452.      29404452.
  918     188        3          -2553.          5303.          1462.             0.           126.          2203.          6541.          6850.      23546114.      23546114.
  919     189        3          -4502.          4687.          1296.             0.           114.          2102.          3697.          3868.      13309102.      13309102.
  920     190        3          -4382.          7163.          1962.             0.           179.          1928.          6850.          7159.      24661386.      24661386.
  921     191        3          -5296.          4302.          1193.             0.           110.          1869.          2178.          2274.       7840983.       7840983.
  922     192        3          -2898.          5713.          1572.             0.           150.          1719.          6256.          6524.      22523002.      22523002.
  923     193        3          -3536.          4211.          1168.             0.           113.          1631.          3587.          3737.      12912481.      12912481.
  924     194        3          -4054.          4933.          1362.             0.           135.          1539.          3916.          4076.      14098076.      14098076.
  925     195        3          -4433.          4584.          1269.             0.           129.          1470.          3018.          3139.      10865023.      10865023.
  926     196        3          -3968.          3030.           851.             0.            87.          1939.          1939.          1866.       6981376.       6981376.
  927     197        3          -2881.          2715.           766.             0.            80.          1885.          2565.          2663.       9234844.       9234844.
  928     198        3          -4830.          1629.           474.             0.            49.          1899.          -779.          -808.      -2805255.      -2805255.
  929     199        3          -5624.          -907.          -207.            -0.           -28.          1996.         -4769.         -4945.     -17169944.     -17169944.
  930     200        3          -4278.          -286.           -41.            -0.            -9.          2050.         -2564.         -2656.      -9229008.      -9229008.
  931     201        3          -4416.         -1145.          -272.            -0.           -36.          2125.         -3744.         -3876.     -13478708.     -13478708.
  932     202        3          -2691.          -100.             9.            -0.            -3.          2140.          -645.          -667.      -2320202.      -2320202.
  933     203        3          -2518.          5327.          1468.             0.           176.          2020.          6473.          6693.      23303122.      23303122.
  934     204        3          -5434.          4804.          1328.             0.           162.          1964.          2824.          2918.      10164983.      10164983.
  935     205        3          -4709.          6127.          1683.             0.           210.          1869.          5180.          5350.      18649532.      18649532.
  936     206        3          -4571.          4388.          1216.             0.           153.          1813.          2998.          3095.      10793496.      10793496.
  937     207        3          -4675.          3556.           992.             0.           126.          1803.          1803.          1807.       6490028.       6490028.
  938     208        3          -4934.          1565.           457.             0.            57.          1820.         -1034.         -1066.      -3722481.      -3722481.
  939     209        3          -4744.            42.            47.             0.             2.          1867.         -2786.         -2871.     -10027904.     -10027904.
  940     210        3          -2087.          2672.           754.             0.           100.          1816.          3255.          3353.      11717382.      11717382.
  941     211        3          -3467.          3094.           868.             0.           118.          1775.          2388.          2458.       8595468.       8595468.
  942     212        3          -2691.          2603.           736.             0.           101.          1735.          2484.          2556.       8940693.       8940693.
  943     213        3          -3726.          2821.           795.             0.           111.          2276.          2276.          2192.       8195168.       8195168.
  944     214        3          -5037.          1623.           473.             0.            65.          2285.          -591.          -608.      -2127128.      -2127128.
  945     215        3          -3450.           620.           203.             0.            25.          2291.          -311.          -320.      -1119872.      -1119872.
  946     216        3          -3743.          2830.           797.             0.           117.          2572.          2572.          2529.       9260953.       9260953.
  947     217        3          -4071.          4325.          1199.             0.           181.          2512.          4146.          4258.      14925565.      14925565.
  948     218        3          -3864.          4489.          1243.             0.           190.          2445.          4503.          4623.      16211234.      16211234.
  949     219        3          -3122.           334.           126.             0.            14.          2445.          -203.          -209.       -731668.       -731668.
  950     220        3          -4778.         -1568.          -385.            -0.           -68.          2505.         -4295.         -4406.     -15462276.     -15462276.
  951     221        3          -4830.         -2422.          -615.            -0.          -107.          2582.         -5392.         -5529.     -19411056.     -19411056.
  952     222        3          -4796.          3623.          1010.             0.           163.          3342.          3342.          3224.      12029964.      12029964.
  953     223        3          -5123.          5988.          1646.             0.           273.          3261.          6044.          6194.      21759006.      21759006.
  954     224        3          -4882.          6697.          1837.             0.           309.          3163.          7125.          7299.      25648238.      25648238.
  955     225        3          -4312.          3250.           910.             0.           152.          3601.          3601.          3532.      12962178.      12962178.
  956     226        3          -4088.          3740.          1042.             0.           177.          3544.          4415.          4520.      15894272.      15894272.
  957     227        3          -3968.          2985.           839.             0.           143.          4008.          4008.          3935.      14429499.      14429499.
  958     228        3          -4658.          3508.           979.             0.           171.          5036.          5036.          4876.      18131332.      18131332.
  959     229        3          -4520.          4949.          1367.             0.           244.          4950.          6991.          7151.      25166764.      25166764.
  960     230        3          -4054.          5153.          1422.             0.           257.          4854.          7632.          7805.      27474684.      27474684.
  961     231        3          -3674.          4070.          1130.             0.           206.          4771.          6503.          6648.      23410184.      23410184.
  962     232        3          -4382.          3827.          1065.             0.           196.          4704.          5411.          5530.      19478360.      19478360.
  963     233        3          -3070.          5137.          1417.             0.           266.          4603.          8354.          8536.      30072622.      30072622.
  964     234        3          -2743.          4535.          1255.             0.           238.          4508.          7794.          7962.      28057948.      28057948.
  965     235        3          -2380.          3554.           992.             0.           189.          4427.          6781.          6926.      24411420.      24411420.
  966     236        3          -2846.          5666.          1559.             0.           304.          4322.          9005.          9195.      32417470.      32417470.
  967     237        3          -2242.          7802.          2134.             0.           424.          4180.         12297.         12554.      44269620.      44269620.
  968     238        3          -3916.         10212.          2782.             0.           561.          4023.         13661.         13943.      49179988.      49179988.
  969     239        3          -3260.         10082.          2747.             0.           560.          3863.         13992.         14277.      50370692.      50370692.
  970     240        3          -3191.         10355.          2820.             0.           582.          3703.         14268.         14556.      51365036.      51365036.
  971     241        3          -2294.         10312.          2809.             0.           586.          3536.         14948.         15247.      53814364.      53814364.
  972     242        3          -1192.          9663.          2634.             0.           555.          3371.         15030.         15327.      54107996.      54107996.
  973     243        3          -2018.          8070.          2206.             0.           468.          3239.         11965.         12199.      43073276.      43073276.
  974     244        3          -2398.         10677.          2907.             0.           626.          3079.         14892.         15180.      53609984.      53609984.
  975     245        3          -3709.          7821.          2139.             0.           464.          2974.          9689.          9875.      34880788.      34880788.
  976     246        3          -1880.          9452.          2577.             0.           566.          2832.         13548.         13805.      48773048.      48773048.
  977     247        3          -1142.          4813.          1330.             0.           291.          2746.          8038.          8189.      28937380.      28937380.
  978     248        3          -1601.          4951.          1367.             0.           303.          2666.          7686.          7829.      27670298.      27670298.
  979     249        3          -3208.          6009.          1652.             0.           371.          2590.          7413.          7549.      26687014.      26687014.
  980     250        3          -3053.          7532.          2061.             0.           470.          2495.          9505.          9678.      34219376.      34219376.
  981     251        3          -3588.          7845.          2145.             0.           494.          2401.          9298.          9465.      33471598.      33471598.
  982     252        3          -2087.          5753.          1583.             0.           366.          2322.          7937.          8079.      28574592.      28574592.
  983     253        3          -1106.          6664.          1828.             0.           428.          2224.         10039.         10216.      36139760.      36139760.
  984     254        3          -3605.          8984.          2452.             0.           583.          2122.         10536.         10720.      37928524.      37928524.
  985     255        3          -2967.          8372.          2287.             0.           549.          2023.         10264.         10442.      36949580.      36949580.
  986     256        3           -680.          5859.          1611.             0.           388.          1935.          9113.          9270.      32807718.      32807718.
  987     257        3          -3226.          6028.          1657.             0.           403.          1870.          6732.          6847.      24236240.      24236240.
  988     258        3          -1402.          4088.          1135.             0.           276.          1815.          5911.          6011.      21278350.      21278350.
  989     259        3           -612.          4952.          1368.             0.           337.          1743.          7787.          7917.      28033262.      28033262.
  990     260        3           -833.          5603.          1543.             0.           385.          1666.          8363.          8502.      30106930.      30106930.
  991     261        3          -2864.          8839.          2413.             0.           612.          1571.         10572.         10746.      38057620.      38057620.
  992     262        3          -3002.          7075.          1938.             0.           495.          1498.          8004.          8134.      28814056.      28814056.
  993     263        3          -3191.          9636.          2627.             0.           680.          1399.         11150.         11331.      40140624.      40140624.
  994     264        3          -1087.          9697.          2643.             0.           690.          1282.         13226.         13438.      47612404.      47612404.
  995     265        3          -1361.          4188.          1162.             0.           301.          1231.          5520.          5608.      19873778.      19873778.
  996     266        3          -2588.          4111.          1142.             0.           298.          1194.          4157.          4223.      14965715.      14965715.
  997     267        3          -2174.          4527.          1253.             0.           331.          1150.          5088.          5167.      18316488.      18316488.
  998     268        3          -2225.          2953.           830.             0.           217.          1125.          2901.          2946.      10442351.      10442351.
  999     269        3          -2398.          5087.          1404.             0.           378.          1079.          5549.          5634.      19976660.      19976660.
 1000     270        3           -485.          2879.           810.             0.           216.          1041.          4461.          4529.      16059391.      16059391.
 1001     271        3           -550.          4391.          1217.             0.           332.           988.          6377.          6474.      22957444.      22957444.
 1002     272        3           -656.          4782.          1322.             0.           364.           932.          6744.          6845.      24278480.      24278480.
 1003     273        3           -279.          3969.          1103.             0.           305.           883.          5980.          6069.      21529294.      21529294.
 1004     274        3          -1644.          3594.          1003.             0.           278.           849.          4080.          4140.      14687930.      14687930.
 1005     275        3           -662.          5000.          1381.             0.           390.           794.          6902.          7004.      24848514.      24848514.
 1006     276        3          -1828.          3517.           982.             0.           277.           763.          3710.          3764.      13356092.      13356092.
 1007     277        3           -800.          3838.          1068.             0.           304.           723.          5133.          5207.      18478654.      18478654.
 1008     278        3           -159.          2754.           777.             0.           220.           689.          4280.          4341.      15408200.      15408200.
 1009     279        3          -1880.          2315.           659.             0.           186.           673.          1952.          1980.       7027861.       7027861.
 1010     280        3           -310.          3452.           964.             0.           280.           635.          5020.          5091.      18072550.      18072550.
 1011     281        3          -1235.          3188.           893.             0.           261.           606.          3713.          3765.      13367079.      13367079.
 1012     282        3          -1126.          4122.          1144.             0.           340.           567.          5047.          5118.      18170528.      18170528.
 1013     283        3          -1176.          5833.          1604.             0.           484.           513.          7258.          7359.      26129714.      26129714.
 1014     284        3           -505.          7451.          2039.             0.           623.           438.         10046.         10184.      36164776.      36164776.
 1015     285        3          -1644.          8209.          2243.             0.           692.           364.          9864.          9998.      35510200.      35510200.
 1016     286        3           -674.          8503.          2322.             0.           722.           282.         11155.         11305.      40156240.      40156240.
 1017     287        3           -897.          9373.          2556.             0.           801.           193.         12027.         12188.      43296664.      43296664.
 1018     288        3           -987.          9036.          2466.             0.           778.           110.         11403.         11556.      41052092.      41052092.
 1019     289        3          -1073.          8661.          2365.             0.           751.            32.         10735.         10877.      38646168.      38646168.
 1020     290        3           -925.          9396.          2562.             0.           821.           -53.         11801.         11957.      42484720.      42484720.
 1021     291        3          -1518.          8318.          2272.             0.           732.          -123.          9681.          9807.      34850832.      34850832.
 1022     292        3          -1182.         12380.          3364.             0.          1097.          -231.         15428.         15629.      55541964.      55541964.
 1023     293        3          -1644.         12851.          3491.             0.          1147.          -341.         15504.         15704.      55815084.      55815084.
 1024     294        3           -568.         13427.          3646.             0.          1207.          -461.         17251.         17472.      62102580.      62102580.
 1025     295        3           -402.          5554.          1529.             0.           503.          -510.          6673.          6758.      24024336.      24024336.
 1026     296        3           -314.          3340.           934.             0.           304.          -537.          3727.          3774.      13417049.      13417049.
 1027     297        3           -756.         10209.          2781.             0.           937.          -621.         12550.         12708.      45180972.      45180972.
 1028     298        3           -164.         12776.          3471.             0.          1180.          -732.         16531.         16737.      59510792.      59510792.
 1029     299        3           -278.          5541.          1526.             0.           515.          -779.          6525.          6605.      23488298.      23488298.
 1030     300        3           -535.          2896.           815.             0.           271.          -798.          2650.          2682.       9538341.       9538341.
 1031     301        3           -323.          3993.          1110.             0.           376.          -827.          4329.          4382.      15584657.      15584657.
 1032     302        3           -383.          5578.          1536.             0.           529.          -869.          6391.          6469.      23007010.      23007010.
 1033     303        3           -926.          7719.          2112.             0.           737.          -925.          8716.          8821.      31377480.      31377480.
 1034     304        3           -466.         11431.          3109.             0.          1099.         -1017.         14156.         14327.      50963124.      50963124.
 1035     305        3           -273.          7616.          2084.             0.           737.         -1077.          9086.          9195.      32710042.      32710042.
 1036     306        3           -183.          3341.           935.             0.           325.         -1100.          3318.          3357.      11944898.      11944898.
 1037     307        3           -153.           -50.            23.            -0.            -5.         -1093.         -1278.         -1293.      -4600425.      -4600425.
 1038     308        3           -597.          2971.           835.             0.           293.         -1108.          2395.          2423.       8621621.       8621621.
 1039     309        3           -721.          7106.          1947.             0.           705.         -1156.          7881.          7973.      28372682.      28372682.
 1040     310        3           -918.          5463.          1505.             0.           545.         -1191.          5405.          5468.      19458534.      19458534.
 1041     311        3           -781.          4605.          1274.             0.           463.         -1218.          4343.          4393.      15633097.      15633097.
 1042     312        3           -240.          4543.          1258.             0.           459.         -1248.          4773.          4828.      17182434.      17182434.
 1043     313        3           -611.          6182.          1698.             0.           629.         -1288.          6610.          6686.      23797298.      23797298.
 1044     314        3           -674.          7296.          1998.             0.           747.         -1337.          8029.          8120.      28904176.      28904176.
 1045     315        3           -135.          8256.          2256.             0.           850.         -1397.          9831.          9942.      35391368.      35391368.
 1046     316        3           -113.          6051.          1663.             0.           627.         -1439.          6788.          6864.      24437320.      24437320.
 1047     317        3            -46.          6734.          1847.             0.           702.         -1486.          7751.          7837.      27902036.      27902036.
 1048     318        3           -224.          5365.          1479.             0.           562.         -1520.          5661.          5724.      20380958.      20380958.
 1049     319        3           -179.          4876.          1347.             0.           514.         -1550.          5008.          5064.      18030418.      18030418.
 1050     320        3           -214.          4188.          1162.             0.           444.         -1574.          4006.          4050.      14422549.      14422549.
 1051     321        3            -90.          1784.           516.             0.           190.         -1580.           821.           830.       2956169.       2956169.
 1052     322        3           -305.          3104.           871.             0.           333.         -1593.          2409.          2435.       8670857.       8670857.
 1053     323        3           -144.            78.            57.             0.             8.         -1664.         -1664.         -1653.      -5990235.      -5990235.
 1054     324        3           -129.          5624.          1548.             0.           611.         -1697.          5957.          6021.      21444988.      21444988.
 1055     325        3           -659.         11948.          3248.             0.          1305.         -1776.         14066.         14215.      50636164.      50636164.
 1056     326        3            -55.          9439.          2574.             0.          1037.         -1841.         11154.         11272.      40154324.      40154324.
 1057     327        3           -521.          5692.          1567.             0.           629.         -1873.          5493.          5551.      19776084.      19776084.
 1058     328        3           -607.          8354.          2282.             0.           928.         -1924.          9034.          9128.      32521264.      32521264.
 1059     329        3           -111.          8884.          2425.             0.           992.         -1981.         10209.         10316.      36752980.      36752980.
 1060     330        3            -71.          3486.           973.             0.           392.         -1998.          2782.          2811.      10014420.      10014420.
 1061     331        3           -181.          5722.          1574.             0.           646.         -2029.          5732.          5791.      20634986.      20634986.
 1062     332        3           -557.         11840.          3220.             0.          1345.         -2104.         13744.         13885.      49478436.      49478436.
 1063     333        3           -186.         10378.          2826.             0.          1185.         -2170.         12033.         12156.      43318052.      43318052.
 1064     334        3            -87.         11816.          3213.             0.          1357.         -2247.         14051.         14194.      50585208.      50585208.
 1065     335        3            -65.         11197.          3046.             0.          1293.         -2319.         13152.         13285.      47347184.      47347184.
 1066     336        3           -105.          8608.          2350.             0.           999.         -2371.          9482.          9577.      34134948.      34134948.
 1067     337        3            -88.          8713.          2379.             0.          1017.         -2422.          9598.          9694.      34552584.      34552584.
 1068     338        3            -24.          7608.          2082.             0.           893.         -2466.          8092.          8173.      29131108.      29131108.
 1069     339        3            -49.          6701.          1838.             0.           790.         -2503.          6778.          6845.      24401936.      24401936.
 1070     340        3            -67.          4111.          1141.             0.           487.         -2520.          3153.          3184.      11350271.      11350271.
 1071     341        3            -26.          2738.           772.             0.           326.         -2527.          1283.          1296.       4620310.       4620310.
 1072     342        3            -42.          5092.          1405.             0.           610.         -2550.          4515.          4559.      16253946.      16253946.
 1073     343        3            -23.          7002.          1919.             0.           843.         -2587.          7153.          7222.      25750808.      25750808.
 1074     344        3           -100.          7716.          2111.             0.           934.         -2628.          8032.          8110.      28916460.      28916460.
 1075     345        3            -33.          7740.          2117.             0.           942.         -2670.          8096.          8173.      29144214.      29144214.
 1076     346        3            -27.          7865.          2151.             0.           962.         -2713.          8237.          8316.      29654114.      29654114.
 1077     347        3            -26.          5160.          1424.             0.           634.         -2736.          4456.          4499.      16042665.      16042665.
 1078     348        3            -50.          6743.          1849.             0.           833.         -2769.          6606.          6669.      23781384.      23781384.
 1079     349        3            -88.          8578.          2342.             0.          1065.         -2815.          9083.          9169.      32699176.      32699176.
 1080     350        3            -58.          3822.          1064.             0.           477.         -2829.          2476.          2499.       8914328.       8914328.
 1081     351        3            -65.          4367.          1210.             0.           548.         -2845.          3215.          3245.      11574640.      11574640.
 1082     352        3            -45.          5893.          1621.             0.           743.         -2871.          5341.          5391.      19227694.      19227694.
 1083     353        3            -66.          4519.          1251.             0.           573.         -2888.          3389.          3421.      12201747.      12201747.
 1084     354        3            -80.          3065.           860.             0.           390.         -2895.          1341.          1354.       4828915.       4828915.
 1085     355        3            -80.          3472.           970.             0.           444.         -2904.          1901.          1919.       6843889.       6843889.
 1086     356        3            -75.          2893.           814.             0.           372.         -2910.          1094.          1104.       3936868.       3936868.
 1087     357        3            -74.          4622.          1279.             0.           597.         -2926.          3498.          3529.      12591610.      12591610.
 1088     358        3           -238.          6089.          1673.             0.           790.         -2952.          5362.          5411.      19304922.      19304922.
 1089     359        3           -476.         10869.          2958.             0.          1418.         -3007.         11761.         11867.      42340048.      42340048.
 1090     360        3           -116.          9669.          2636.             0.          1267.         -3057.         10397.         10491.      37430812.      37430812.
 1091     361        3            -55.         12228.          3324.             0.          1610.         -3123.         13983.         14108.      50338656.      50338656.
 1092     362        3            -36.          5350.          1475.             0.           708.         -3146.          4350.          4389.      15659907.      15659907.
 1093     363        3            -18.          5137.          1417.             0.           683.         -3165.          4055.          4091.      14597478.      14597478.
