site,date.time,temp,depth
Tjel,2020/11/21 06:15,10.532,2
Tjel,2020/11/21 07:15,10.502,2
Tjel,2020/11/21 08:15,10.469,2
Tjel,2020/11/21 09:15,10.451,2
Tjel,2020/11/21 10:15,10.439,2
Tjel,2020/11/21 11:15,10.433,2
Tjel,2020/11/21 12:15,10.439,2
Tjel,2020/11/21 13:15,10.451,2
Tjel,2020/11/21 14:15,10.465,2
Tjel,2020/11/21 15:15,10.483,2
Tjel,2020/11/21 16:15,10.498,2
Tjel,2020/11/21 17:15,10.506,2
Tjel,2020/11/21 18:15,10.505,2
Tjel,2020/11/21 19:15,10.508,2
Tjel,2020/11/21 20:15,10.505,2
Tjel,2020/11/21 21:15,10.498,2
Tjel,2020/11/21 22:15,10.482,2
Tjel,2020/11/21 23:15,10.466,2
Tjel,2020/11/22 00:15,10.451,2
Tjel,2020/11/22 01:15,10.436,2
Tjel,2020/11/22 02:15,10.422,2
Tjel,2020/11/22 03:15,10.407,2
Tjel,2020/11/22 04:15,10.394,2
Tjel,2020/11/22 05:15,10.379,2
Tjel,2020/11/22 06:15,10.374,2
Tjel,2020/11/22 07:15,10.361,2
Tjel,2020/11/22 08:15,10.353,2
Tjel,2020/11/22 09:15,10.344,2
Tjel,2020/11/22 10:15,10.342,2
Tjel,2020/11/22 11:15,10.344,2
Tjel,2020/11/22 12:15,10.348,2
Tjel,2020/11/22 13:15,10.362,2
Tjel,2020/11/22 14:15,10.37,2
Tjel,2020/11/22 15:15,10.367,2
Tjel,2020/11/22 16:15,10.344,2
Tjel,2020/11/22 17:15,10.33,2
Tjel,2020/11/22 18:15,10.328,2
Tjel,2020/11/22 19:15,10.333,2
Tjel,2020/11/22 20:15,10.339,2
Tjel,2020/11/22 21:15,10.338,2
Tjel,2020/11/22 22:15,10.342,2
Tjel,2020/11/22 23:15,10.341,2
Tjel,2020/11/23 00:15,10.341,2
Tjel,2020/11/23 01:15,10.339,2
Tjel,2020/11/23 02:15,10.339,2
Tjel,2020/11/23 03:15,10.342,2
Tjel,2020/11/23 04:15,10.347,2
Tjel,2020/11/23 05:15,10.313,2
Tjel,2020/11/23 06:15,10.269,2
Tjel,2020/11/23 07:15,10.244,2
Tjel,2020/11/23 08:15,10.23,2
Tjel,2020/11/23 09:15,10.23,2
Tjel,2020/11/23 10:15,10.229,2
Tjel,2020/11/23 11:15,10.23,2
Tjel,2020/11/23 12:15,10.23,2
Tjel,2020/11/23 13:15,10.235,2
Tjel,2020/11/23 14:15,10.233,2
Tjel,2020/11/23 15:15,10.24,2
Tjel,2020/11/23 16:15,10.243,2
Tjel,2020/11/23 17:15,10.247,2
Tjel,2020/11/23 18:15,10.249,2
Tjel,2020/11/23 19:15,10.252,2
Tjel,2020/11/23 20:15,10.253,2
Tjel,2020/11/23 21:15,10.255,2
Tjel,2020/11/23 22:15,10.253,2
Tjel,2020/11/23 23:15,10.235,2
Tjel,2020/11/24 00:15,10.207,2
Tjel,2020/11/24 01:15,10.189,2
Tjel,2020/11/24 02:15,10.178,2
Tjel,2020/11/24 03:15,10.175,2
Tjel,2020/11/24 04:15,10.175,2
Tjel,2020/11/24 05:15,10.175,2
Tjel,2020/11/24 06:15,10.174,2
Tjel,2020/11/24 07:15,10.158,2
Tjel,2020/11/24 08:15,10.143,2
Tjel,2020/11/24 09:15,10.128,2
Tjel,2020/11/24 10:15,10.112,2
Tjel,2020/11/24 11:15,10.108,2
Tjel,2020/11/24 12:15,10.108,2
Tjel,2020/11/24 13:15,10.106,2
Tjel,2020/11/24 14:15,10.109,2
Tjel,2020/11/24 15:15,10.114,2
Tjel,2020/11/24 16:15,10.118,2
Tjel,2020/11/24 17:15,10.128,2
Tjel,2020/11/24 18:15,10.128,2
Tjel,2020/11/24 19:15,10.12,2
Tjel,2020/11/24 20:15,10.108,2
Tjel,2020/11/24 21:15,10.095,2
Tjel,2020/11/24 22:15,10.085,2
Tjel,2020/11/24 23:15,10.08,2
Tjel,2020/11/25 00:15,10.079,2
Tjel,2020/11/25 01:15,10.083,2
Tjel,2020/11/25 02:15,10.082,2
Tjel,2020/11/25 03:15,10.083,2
Tjel,2020/11/25 04:15,10.088,2
Tjel,2020/11/25 05:15,10.088,2
Tjel,2020/11/25 06:15,10.086,2
Tjel,2020/11/25 07:15,10.088,2
Tjel,2020/11/25 08:15,10.091,2
Tjel,2020/11/25 09:15,10.095,2
Tjel,2020/11/25 10:15,10.1,2
Tjel,2020/11/25 11:15,10.1,2
Tjel,2020/11/25 12:15,10.103,2
Tjel,2020/11/25 13:15,10.105,2
Tjel,2020/11/25 14:15,10.105,2
Tjel,2020/11/25 15:15,10.105,2
Tjel,2020/11/25 16:15,10.105,2
Tjel,2020/11/25 17:15,10.105,2
Tjel,2020/11/25 18:15,10.105,2
Tjel,2020/11/25 19:15,10.108,2
Tjel,2020/11/25 20:15,10.108,2
Tjel,2020/11/25 21:15,10.109,2
Tjel,2020/11/25 22:15,10.115,2
Tjel,2020/11/25 23:15,10.121,2
Tjel,2020/11/26 00:15,10.134,2
Tjel,2020/11/26 01:15,10.134,2
Tjel,2020/11/26 02:15,10.135,2
Tjel,2020/11/26 03:15,10.121,2
Tjel,2020/11/26 04:15,10.102,2
Tjel,2020/11/26 05:15,10.079,2
Tjel,2020/11/26 06:15,10.057,2
Tjel,2020/11/26 07:15,10.052,2
Tjel,2020/11/26 08:15,10.043,2
Tjel,2020/11/26 09:15,10.037,2
Tjel,2020/11/26 10:15,10.034,2
Tjel,2020/11/26 11:15,10.028,2
Tjel,2020/11/26 12:15,10.022,2
Tjel,2020/11/26 13:15,10.02,2
Tjel,2020/11/26 14:15,10.009,2
Tjel,2020/11/26 15:15,10.014,2
Tjel,2020/11/26 16:15,10.005,2
Tjel,2020/11/26 17:15,10.006,2
Tjel,2020/11/26 18:15,10.005,2
Tjel,2020/11/26 19:15,10.008,2
Tjel,2020/11/26 20:15,10.009,2
Tjel,2020/11/26 21:15,10.022,2
Tjel,2020/11/26 22:15,10.011,2
Tjel,2020/11/26 23:15,9.989,2
Tjel,2020/11/27 00:15,9.968,2
Tjel,2020/11/27 01:15,9.963,2
Tjel,2020/11/27 02:15,9.956,2
Tjel,2020/11/27 03:15,9.954,2
Tjel,2020/11/27 04:15,9.95,2
Tjel,2020/11/27 05:15,9.948,2
Tjel,2020/11/27 06:15,9.951,2
Tjel,2020/11/27 07:15,9.954,2
Tjel,2020/11/27 08:15,9.959,2
Tjel,2020/11/27 09:15,9.966,2
Tjel,2020/11/27 10:15,9.979,2
Tjel,2020/11/27 11:15,9.986,2
Tjel,2020/11/27 12:15,10.002,2
Tjel,2020/11/27 13:15,10.006,2
Tjel,2020/11/27 14:15,10.011,2
Tjel,2020/11/27 15:15,10.02,2
Tjel,2020/11/27 16:15,10.026,2
Tjel,2020/11/27 17:15,10.029,2
Tjel,2020/11/27 18:15,10.032,2
Tjel,2020/11/27 19:15,10.039,2
Tjel,2020/11/27 20:15,10.036,2
Tjel,2020/11/27 21:15,10.036,2
Tjel,2020/11/27 22:15,10.028,2
Tjel,2020/11/27 23:15,10.029,2
Tjel,2020/11/28 00:15,10.029,2
Tjel,2020/11/28 01:15,10.029,2
Tjel,2020/11/28 02:15,10.036,2
Tjel,2020/11/28 03:15,10.036,2
Tjel,2020/11/28 04:15,10.039,2
Tjel,2020/11/28 05:15,10.032,2
Tjel,2020/11/28 06:15,10.028,2
Tjel,2020/11/28 07:15,10.014,2
Tjel,2020/11/28 08:15,10.006,2
Tjel,2020/11/28 09:15,10.002,2
Tjel,2020/11/28 10:15,9.994,2
Tjel,2020/11/28 11:15,9.989,2
Tjel,2020/11/28 12:15,9.989,2
Tjel,2020/11/28 13:15,9.989,2
Tjel,2020/11/28 14:15,9.993,2
Tjel,2020/11/28 15:15,9.999,2
Tjel,2020/11/28 16:15,10.005,2
Tjel,2020/11/28 17:15,10.009,2
Tjel,2020/11/28 18:15,10.009,2
Tjel,2020/11/28 19:15,10.008,2
Tjel,2020/11/28 20:15,9.999,2
Tjel,2020/11/28 21:15,9.986,2
Tjel,2020/11/28 22:15,9.965,2
Tjel,2020/11/28 23:15,9.953,2
Tjel,2020/11/29 00:15,9.94,2
Tjel,2020/11/29 01:15,9.934,2
Tjel,2020/11/29 02:15,9.923,2
Tjel,2020/11/29 03:15,9.925,2
Tjel,2020/11/29 04:15,9.923,2
Tjel,2020/11/29 05:15,9.923,2
Tjel,2020/11/29 06:15,9.925,2
Tjel,2020/11/29 07:15,9.925,2
Tjel,2020/11/29 08:15,9.926,2
Tjel,2020/11/29 09:15,9.933,2
Tjel,2020/11/29 10:15,9.942,2
Tjel,2020/11/29 11:15,9.95,2
Tjel,2020/11/29 12:15,9.951,2
Tjel,2020/11/29 13:15,9.95,2
Tjel,2020/11/29 14:15,9.948,2
Tjel,2020/11/29 15:15,9.943,2
Tjel,2020/11/29 16:15,9.942,2
Tjel,2020/11/29 17:15,9.942,2
Tjel,2020/11/29 18:15,9.945,2
Tjel,2020/11/29 19:15,9.945,2
Tjel,2020/11/29 20:15,9.945,2
Tjel,2020/11/29 21:15,9.943,2
Tjel,2020/11/29 22:15,9.94,2
Tjel,2020/11/29 23:15,9.93,2
Tjel,2020/11/30 00:15,9.894,2
Tjel,2020/11/30 01:15,9.834,2
Tjel,2020/11/30 02:15,9.79,2
Tjel,2020/11/30 03:15,9.754,2
Tjel,2020/11/30 04:15,9.745,2
Tjel,2020/11/30 05:15,9.743,2
Tjel,2020/11/30 06:15,9.737,2
Tjel,2020/11/30 07:15,9.731,2
Tjel,2020/11/30 08:15,9.73,2
Tjel,2020/11/30 09:15,9.723,2
Tjel,2020/11/30 10:15,9.727,2
Tjel,2020/11/30 11:15,9.723,2
Tjel,2020/11/30 12:15,9.719,2
Tjel,2020/11/30 13:15,9.702,2
Tjel,2020/11/30 14:15,9.694,2
Tjel,2020/11/30 15:15,9.677,2
Tjel,2020/11/30 16:15,9.673,2
Tjel,2020/11/30 17:15,9.676,2
Tjel,2020/11/30 18:15,9.677,2
Tjel,2020/11/30 19:15,9.639,2
Tjel,2020/11/30 20:15,9.585,2
Tjel,2020/11/30 21:15,9.54,2
Tjel,2020/11/30 22:15,9.511,2
Tjel,2020/11/30 23:15,9.485,2
Tjel,2020/12/01 00:15,9.463,2
Tjel,2020/12/01 01:15,9.446,2
Tjel,2020/12/01 02:15,9.441,2
Tjel,2020/12/01 03:15,9.441,2
Tjel,2020/12/01 04:15,9.448,2
Tjel,2020/12/01 05:15,9.451,2
Tjel,2020/12/01 06:15,9.417,2
Tjel,2020/12/01 07:15,9.364,2
Tjel,2020/12/01 08:15,9.312,2
Tjel,2020/12/01 09:15,9.27,2
Tjel,2020/12/01 10:15,9.247,2
Tjel,2020/12/01 11:15,9.228,2
Tjel,2020/12/01 12:15,9.213,2
Tjel,2020/12/01 13:15,9.204,2
Tjel,2020/12/01 14:15,9.197,2
Tjel,2020/12/01 15:15,9.21,2
Tjel,2020/12/01 16:15,9.238,2
Tjel,2020/12/01 17:15,9.233,2
Tjel,2020/12/01 18:15,9.21,2
Tjel,2020/12/01 19:15,9.197,2
Tjel,2020/12/01 20:15,9.179,2
Tjel,2020/12/01 21:15,9.17,2
Tjel,2020/12/01 22:15,9.168,2
Tjel,2020/12/01 23:15,9.162,2
Tjel,2020/12/02 00:15,9.16,2
Tjel,2020/12/02 01:15,9.165,2
Tjel,2020/12/02 02:15,9.173,2
Tjel,2020/12/02 03:15,9.177,2
Tjel,2020/12/02 04:15,9.179,2
Tjel,2020/12/02 05:15,9.191,2
Tjel,2020/12/02 06:15,9.197,2
Tjel,2020/12/02 07:15,9.199,2
Tjel,2020/12/02 08:15,9.202,2
Tjel,2020/12/02 09:15,9.201,2
Tjel,2020/12/02 10:15,9.21,2
Tjel,2020/12/02 11:15,9.21,2
Tjel,2020/12/02 12:15,9.218,2
Tjel,2020/12/02 13:15,9.225,2
Tjel,2020/12/02 14:15,9.225,2
Tjel,2020/12/02 15:15,9.225,2
Tjel,2020/12/02 16:15,9.233,2
Tjel,2020/12/02 17:15,9.238,2
Tjel,2020/12/02 18:15,9.244,2
Tjel,2020/12/02 19:15,9.247,2
Tjel,2020/12/02 20:15,9.253,2
Tjel,2020/12/02 21:15,9.259,2
Tjel,2020/12/02 22:15,9.252,2
Tjel,2020/12/02 23:15,9.244,2
Tjel,2020/12/03 00:15,9.233,2
Tjel,2020/12/03 01:15,9.228,2
Tjel,2020/12/03 02:15,9.219,2
Tjel,2020/12/03 03:15,9.211,2
Tjel,2020/12/03 04:15,9.214,2
Tjel,2020/12/03 05:15,9.214,2
Tjel,2020/12/03 06:15,9.21,2
Tjel,2020/12/03 07:15,9.208,2
Tjel,2020/12/03 08:15,9.21,2
Tjel,2020/12/03 09:15,9.197,2
Tjel,2020/12/03 10:15,9.171,2
Tjel,2020/12/03 11:15,9.145,2
Tjel,2020/12/03 12:15,9.105,2
Tjel,2020/12/03 13:15,9.066,2
Tjel,2020/12/03 14:15,9.029,2
Tjel,2020/12/03 15:15,9.009,2
Tjel,2020/12/03 16:15,8.996,2
Tjel,2020/12/03 17:15,8.979,2
Tjel,2020/12/03 18:15,8.97,2
Tjel,2020/12/03 19:15,8.958,2
Tjel,2020/12/03 20:15,8.95,2
Tjel,2020/12/03 21:15,8.947,2
Tjel,2020/12/03 22:15,8.945,2
Tjel,2020/12/03 23:15,8.944,2
Tjel,2020/12/04 00:15,8.945,2
Tjel,2020/12/04 01:15,8.961,2
Tjel,2020/12/04 02:15,8.971,2
Tjel,2020/12/04 03:15,8.993,2
Tjel,2020/12/04 04:15,9.004,2
Tjel,2020/12/04 05:15,9.007,2
Tjel,2020/12/04 06:15,9.012,2
Tjel,2020/12/04 07:15,8.948,2
Tjel,2020/12/04 08:15,8.97,2
Tjel,2020/12/04 09:15,8.973,2
Tjel,2020/12/04 10:15,8.961,2
Tjel,2020/12/04 11:15,8.959,2
Tjel,2020/12/04 12:15,8.998,2
Tjel,2020/12/04 13:15,8.975,2
Tjel,2020/12/04 14:15,8.959,2
Tjel,2020/12/04 15:15,8.942,2
Tjel,2020/12/04 16:15,8.933,2
Tjel,2020/12/04 17:15,8.934,2
Tjel,2020/12/04 18:15,8.936,2
Tjel,2020/12/04 19:15,8.927,2
Tjel,2020/12/04 20:15,8.923,2
Tjel,2020/12/04 21:15,8.92,2
Tjel,2020/12/04 22:15,8.916,2
Tjel,2020/12/04 23:15,8.902,2
Tjel,2020/12/05 00:15,8.892,2
Tjel,2020/12/05 01:15,8.879,2
Tjel,2020/12/05 02:15,8.861,2
Tjel,2020/12/05 03:15,8.849,2
Tjel,2020/12/05 04:15,8.84,2
Tjel,2020/12/05 05:15,8.835,2
Tjel,2020/12/05 06:15,8.834,2
Tjel,2020/12/05 07:15,8.829,2
Tjel,2020/12/05 08:15,8.806,2
Tjel,2020/12/05 09:15,8.785,2
Tjel,2020/12/05 10:15,8.768,2
Tjel,2020/12/05 11:15,8.751,2
Tjel,2020/12/05 12:15,8.389,2
Tjel,2020/12/05 13:15,8.207,2
Tjel,2020/12/05 14:15,8.148,2
Tjel,2020/12/05 15:15,8.137,2
Tjel,2020/12/05 16:15,8.126,2
Tjel,2020/12/05 17:15,8.143,2
Tjel,2020/12/05 18:15,8.152,2
Tjel,2020/12/05 19:15,8.148,2
Tjel,2020/12/05 20:15,8.143,2
Tjel,2020/12/05 21:15,8.135,2
Tjel,2020/12/05 22:15,8.14,2
Tjel,2020/12/05 23:15,8.155,2
Tjel,2020/12/06 00:15,8.177,2
Tjel,2020/12/06 01:15,8.199,2
Tjel,2020/12/06 02:15,8.221,2
Tjel,2020/12/06 03:15,8.236,2
Tjel,2020/12/06 04:15,8.261,2
Tjel,2020/12/06 05:15,8.274,2
Tjel,2020/12/06 06:15,8.3,2
Tjel,2020/12/06 07:15,8.37,2
Tjel,2020/12/06 08:15,8.363,2
Tjel,2020/12/06 09:15,8.316,2
Tjel,2020/12/06 10:15,8.308,2
Tjel,2020/12/06 11:15,8.328,2
Tjel,2020/12/06 12:15,8.336,2
Tjel,2020/12/06 13:15,8.36,2
Tjel,2020/12/06 14:15,8.367,2
Tjel,2020/12/06 15:15,8.352,2
Tjel,2020/12/06 16:15,8.33,2
Tjel,2020/12/06 17:15,8.313,2
Tjel,2020/12/06 18:15,8.302,2
Tjel,2020/12/06 19:15,8.308,2
Tjel,2020/12/06 20:15,8.317,2
Tjel,2020/12/06 21:15,8.321,2
Tjel,2020/12/06 22:15,8.328,2
Tjel,2020/12/06 23:15,8.339,2
Tjel,2020/12/07 00:15,8.342,2
Tjel,2020/12/07 01:15,8.339,2
Tjel,2020/12/07 02:15,8.338,2
Tjel,2020/12/07 03:15,8.31,2
Tjel,2020/12/07 04:15,8.282,2
Tjel,2020/12/07 05:15,8.249,2
Tjel,2020/12/07 06:15,8.235,2
Tjel,2020/12/07 07:15,8.226,2
Tjel,2020/12/07 08:15,8.215,2
Tjel,2020/12/07 09:15,8.252,2
Tjel,2020/12/07 10:15,8.297,2
Tjel,2020/12/07 11:15,8.277,2
Tjel,2020/12/07 12:15,8.269,2
Tjel,2020/12/07 13:15,8.285,2
Tjel,2020/12/07 14:15,8.307,2
Tjel,2020/12/07 15:15,8.319,2
Tjel,2020/12/07 16:15,8.338,2
Tjel,2020/12/07 17:15,8.322,2
Tjel,2020/12/07 18:15,8.268,2
Tjel,2020/12/07 19:15,8.24,2
Tjel,2020/12/07 20:15,8.241,2
Tjel,2020/12/07 21:15,8.252,2
Tjel,2020/12/07 22:15,8.266,2
Tjel,2020/12/07 23:15,8.285,2
Tjel,2020/12/08 00:15,8.296,2
Tjel,2020/12/08 01:15,8.311,2
Tjel,2020/12/08 02:15,8.317,2
Tjel,2020/12/08 03:15,8.335,2
Tjel,2020/12/08 04:15,8.341,2
Tjel,2020/12/08 05:15,8.355,2
Tjel,2020/12/08 06:15,8.243,2
Tjel,2020/12/08 07:15,8.104,2
Tjel,2020/12/08 08:15,8.065,2
Tjel,2020/12/08 09:15,8.043,2
Tjel,2020/12/08 10:15,8.023,2
Tjel,2020/12/08 11:15,8.076,2
Tjel,2020/12/08 12:15,8.096,2
Tjel,2020/12/08 13:15,7.959,2
Tjel,2020/12/08 14:15,7.915,2
Tjel,2020/12/08 15:15,7.901,2
Tjel,2020/12/08 16:15,7.885,2
Tjel,2020/12/08 17:15,7.866,2
Tjel,2020/12/08 18:15,7.862,2
Tjel,2020/12/08 19:15,7.871,2
Tjel,2020/12/08 20:15,7.901,2
Tjel,2020/12/08 21:15,7.946,2
Tjel,2020/12/08 22:15,7.96,2
Tjel,2020/12/08 23:15,7.948,2
Tjel,2020/12/09 00:15,7.93,2
Tjel,2020/12/09 01:15,7.885,2
Tjel,2020/12/09 02:15,7.835,2
Tjel,2020/12/09 03:15,7.791,2
Tjel,2020/12/09 04:15,7.777,2
Tjel,2020/12/09 05:15,7.78,2
Tjel,2020/12/09 06:15,7.81,2
Tjel,2020/12/09 07:15,7.844,2
Tjel,2020/12/09 08:15,7.879,2
Tjel,2020/12/09 09:15,7.921,2
Tjel,2020/12/09 10:15,7.955,2
Tjel,2020/12/09 11:15,7.979,2
Tjel,2020/12/09 12:15,8.009,2
Tjel,2020/12/09 13:15,8.044,2
Tjel,2020/12/09 14:15,8.085,2
Tjel,2020/12/09 15:15,8.135,2
Tjel,2020/12/09 16:15,8.187,2
Tjel,2020/12/09 17:15,8.24,2
Tjel,2020/12/09 18:15,8.288,2
Tjel,2020/12/09 19:15,8.336,2
Tjel,2020/12/09 20:15,8.374,2
Tjel,2020/12/09 21:15,8.378,2
Tjel,2020/12/09 22:15,8.352,2
Tjel,2020/12/09 23:15,8.336,2
Tjel,2020/12/10 00:15,8.347,2
Tjel,2020/12/10 01:15,8.353,2
Tjel,2020/12/10 02:15,8.352,2
Tjel,2020/12/10 03:15,8.358,2
Tjel,2020/12/10 04:15,8.36,2
Tjel,2020/12/10 05:15,8.361,2
Tjel,2020/12/10 06:15,8.346,2
Tjel,2020/12/10 07:15,8.31,2
Tjel,2020/12/10 08:15,8.269,2
Tjel,2020/12/10 09:15,8.169,2
Tjel,2020/12/10 10:15,8.218,2
Tjel,2020/12/10 11:15,8.216,2
Tjel,2020/12/10 12:15,8.137,2
Tjel,2020/12/10 13:15,8.03,2
Tjel,2020/12/10 14:15,7.976,2
Tjel,2020/12/10 15:15,7.941,2
Tjel,2020/12/10 16:15,7.918,2
Tjel,2020/12/10 17:15,7.938,2
Tjel,2020/12/10 18:15,7.99,2
Tjel,2020/12/10 19:15,8.059,2
Tjel,2020/12/10 20:15,8.044,2
Tjel,2020/12/10 21:15,7.968,2
Tjel,2020/12/10 22:15,7.968,2
Tjel,2020/12/10 23:15,8.004,2
Tjel,2020/12/11 00:15,7.987,2
Tjel,2020/12/11 01:15,7.994,2
Tjel,2020/12/11 02:15,7.971,2
Tjel,2020/12/11 03:15,7.965,2
Tjel,2020/12/11 04:15,7.996,2
Tjel,2020/12/11 05:15,8.034,2
Tjel,2020/12/11 06:15,8.069,2
Tjel,2020/12/11 07:15,8.085,2
Tjel,2020/12/11 08:15,8.085,2
Tjel,2020/12/11 09:15,8.085,2
Tjel,2020/12/11 10:15,8.094,2
Tjel,2020/12/11 11:15,8.124,2
Tjel,2020/12/11 12:15,8.141,2
Tjel,2020/12/11 13:15,8.169,2
Tjel,2020/12/11 14:15,8.233,2
Tjel,2020/12/11 15:15,8.258,2
Tjel,2020/12/11 16:15,8.146,2
Tjel,2020/12/11 17:15,8.232,2
Tjel,2020/12/11 18:15,8.232,2
Tjel,2020/12/11 19:15,8.188,2
Tjel,2020/12/11 20:15,8.168,2
Tjel,2020/12/11 21:15,8.163,2
Tjel,2020/12/11 22:15,8.112,2
Tjel,2020/12/11 23:15,8.102,2
Tjel,2020/12/12 00:15,8.146,2
Tjel,2020/12/12 01:15,8.197,2
Tjel,2020/12/12 02:15,8.163,2
Tjel,2020/12/12 03:15,8.104,2
Tjel,2020/12/12 04:15,8.012,2
Tjel,2020/12/12 05:15,7.971,2
Tjel,2020/12/12 06:15,8.023,2
Tjel,2020/12/12 07:15,8.054,2
Tjel,2020/12/12 08:15,8.074,2
Tjel,2020/12/12 09:15,8.087,2
Tjel,2020/12/12 10:15,8.11,2
Tjel,2020/12/12 11:15,8.13,2
Tjel,2020/12/12 12:15,8.143,2
Tjel,2020/12/12 13:15,8.151,2
Tjel,2020/12/12 14:15,8.151,2
Tjel,2020/12/12 15:15,8.151,2
Tjel,2020/12/12 16:15,8.168,2
Tjel,2020/12/12 17:15,8.168,2
Tjel,2020/12/12 18:15,8.138,2
Tjel,2020/12/12 19:15,8.102,2
Tjel,2020/12/12 20:15,8.101,2
Tjel,2020/12/12 21:15,8.113,2
Tjel,2020/12/12 22:15,8.135,2
Tjel,2020/12/12 23:15,8.143,2
Tjel,2020/12/13 00:15,8.152,2
Tjel,2020/12/13 01:15,8.152,2
Tjel,2020/12/13 02:15,8.14,2
Tjel,2020/12/13 03:15,8.132,2
Tjel,2020/12/13 04:15,8.129,2
Tjel,2020/12/13 05:15,8.126,2
Tjel,2020/12/13 06:15,8.116,2
Tjel,2020/12/13 07:15,8.112,2
Tjel,2020/12/13 08:15,8.102,2
Tjel,2020/12/13 09:15,8.087,2
Tjel,2020/12/13 10:15,8.046,2
Tjel,2020/12/13 11:15,7.988,2
Tjel,2020/12/13 12:15,7.927,2
Tjel,2020/12/13 13:15,7.888,2
Tjel,2020/12/13 14:15,7.874,2
Tjel,2020/12/13 15:15,7.888,2
Tjel,2020/12/13 16:15,7.923,2
Tjel,2020/12/13 17:15,7.955,2
Tjel,2020/12/13 18:15,7.973,2
Tjel,2020/12/13 19:15,7.959,2
Tjel,2020/12/13 20:15,7.918,2
Tjel,2020/12/13 21:15,7.863,2
Tjel,2020/12/13 22:15,7.818,2
Tjel,2020/12/13 23:15,7.797,2
Tjel,2020/12/14 00:15,7.794,2
Tjel,2020/12/14 01:15,7.802,2
Tjel,2020/12/14 02:15,7.813,2
Tjel,2020/12/14 03:15,7.826,2
Tjel,2020/12/14 04:15,7.841,2
Tjel,2020/12/14 05:15,7.855,2
Tjel,2020/12/14 06:15,7.888,2
Tjel,2020/12/14 07:15,7.896,2
Tjel,2020/12/14 08:15,7.879,2
Tjel,2020/12/14 09:15,7.916,2
Tjel,2020/12/14 10:15,7.938,2
Tjel,2020/12/14 11:15,7.965,2
Tjel,2020/12/14 12:15,7.988,2
Tjel,2020/12/14 13:15,8.023,2
Tjel,2020/12/14 14:15,8.079,2
Tjel,2020/12/14 15:15,8.138,2
Tjel,2020/12/14 16:15,8.14,2
Tjel,2020/12/14 17:15,8.108,2
Tjel,2020/12/14 18:15,8.074,2
Tjel,2020/12/14 19:15,8.068,2
Tjel,2020/12/14 20:15,8.069,2
Tjel,2020/12/14 21:15,8.068,2
Tjel,2020/12/14 22:15,8.046,2
Tjel,2020/12/14 23:15,8.01,2
Tjel,2020/12/15 00:15,7.968,2
Tjel,2020/12/15 01:15,7.902,2
Tjel,2020/12/15 02:15,7.83,2
Tjel,2020/12/15 03:15,7.815,2
Tjel,2020/12/15 04:15,7.794,2
Tjel,2020/12/15 05:15,7.779,2
Tjel,2020/12/15 06:15,7.794,2
Tjel,2020/12/15 07:15,7.816,2
Tjel,2020/12/15 08:15,7.838,2
Tjel,2020/12/15 09:15,7.847,2
Tjel,2020/12/15 10:15,7.872,2
Tjel,2020/12/15 11:15,7.894,2
Tjel,2020/12/15 12:15,7.91,2
Tjel,2020/12/15 13:15,7.935,2
Tjel,2020/12/15 14:15,7.949,2
Tjel,2020/12/15 15:15,7.94,2
Tjel,2020/12/15 16:15,7.943,2
Tjel,2020/12/15 17:15,7.935,2
Tjel,2020/12/15 18:15,7.932,2
Tjel,2020/12/15 19:15,7.923,2
Tjel,2020/12/15 20:15,7.921,2
Tjel,2020/12/15 21:15,7.901,2
Tjel,2020/12/15 22:15,7.98,2
Tjel,2020/12/15 23:15,8.044,2
Tjel,2020/12/16 00:15,8.079,2
Tjel,2020/12/16 01:15,8.077,2
Tjel,2020/12/16 02:15,8.093,2
Tjel,2020/12/16 03:15,8.104,2
Tjel,2020/12/16 04:15,8.087,2
Tjel,2020/12/16 05:15,8.074,2
Tjel,2020/12/16 06:15,8.108,2
Tjel,2020/12/16 07:15,8.127,2
Tjel,2020/12/16 08:15,8.127,2
Tjel,2020/12/16 09:15,8.137,2
Tjel,2020/12/16 10:15,8.129,2
Tjel,2020/12/16 11:15,8.108,2
Tjel,2020/12/16 12:15,8.032,2
Tjel,2020/12/16 13:15,7.955,2
Tjel,2020/12/16 14:15,7.973,2
Tjel,2020/12/16 15:15,7.539,2
Tjel,2020/12/16 16:15,8.216,2
Tjel,2020/12/16 17:15,8.208,2
Tjel,2020/12/16 18:15,8.165,2
Tjel,2020/12/16 19:15,8.143,2
Tjel,2020/12/16 20:15,8.132,2
Tjel,2020/12/16 21:15,8.13,2
Tjel,2020/12/16 22:15,8.154,2
Tjel,2020/12/16 23:15,8.185,2
Tjel,2020/12/17 00:15,8.208,2
Tjel,2020/12/17 01:15,8.216,2
Tjel,2020/12/17 02:15,8.205,2
Tjel,2020/12/17 03:15,8.226,2
Tjel,2020/12/17 04:15,8.269,2
Tjel,2020/12/17 05:15,8.308,2
Tjel,2020/12/17 06:15,8.3,2
Tjel,2020/12/17 07:15,8.285,2
Tjel,2020/12/17 08:15,8.24,2
Tjel,2020/12/17 09:15,8.182,2
Tjel,2020/12/17 10:15,8.163,2
Tjel,2020/12/17 11:15,8.152,2
Tjel,2020/12/17 12:15,8.14,2
Tjel,2020/12/17 13:15,8.132,2
Tjel,2020/12/17 14:15,8.133,2
Tjel,2020/12/17 15:15,8.11,2
Tjel,2020/12/17 16:15,8.057,2
