statid;timeobs;radiation_mean(W/m^2);label
610900;2008101720;0;1100
610900;2008101721;0;1100
610900;2008101722;0;1100
610900;2008101723;0;1100
610900;2008101800;0;1100
610900;2008101801;0;1100
610900;2008101802;0;1100
610900;2008101803;0;1100
610900;2008101804;0;1100
610900;2008101805;0;1100
610900;2008101806;0;1100
610900;2008101807;10;1100
610900;2008101808;30;1100
610900;2008101809;69;1100
610900;2008101810;50;1100
610900;2008101811;88;1100
610900;2008101812;92;1100
610900;2008101813;72;1100
610900;2008101814;35;1100
610900;2008101815;35;1100
610900;2008101816;31;1100
610900;2008101817;2;1100
610900;2008101818;0;1100
610900;2008101819;0;1100
610900;2008101820;0;1100
610900;2008101821;0;1100
610900;2008101822;0;1100
610900;2008101823;0;1100
610900;2008101900;0;1100
610900;2008101901;0;1100
610900;2008101902;0;1100
610900;2008101903;0;1100
610900;2008101904;0;1100
610900;2008101905;0;1100
610900;2008101906;0;1100
610900;2008101907;23;1100
610900;2008101908;116;1100
610900;2008101909;127;1100
610900;2008101910;217;1100
610900;2008101911;259;1100
610900;2008101912;261;1100
610900;2008101913;179;1100
610900;2008101914;88;1100
610900;2008101915;52;1100
610900;2008101916;13;1100
610900;2008101917;0;1100
610900;2008101918;0;1100
610900;2008101919;0;1100
610900;2008101920;0;1100
610900;2008101921;0;1100
610900;2008101922;0;1100
610900;2008101923;0;1100
610900;2008102000;0;1100
610900;2008102001;0;1100
610900;2008102002;0;1100
610900;2008102003;0;1100
610900;2008102004;0;1100
610900;2008102005;0;1100
610900;2008102006;0;1100
610900;2008102007;4;1100
610900;2008102008;26;1100
610900;2008102009;90;1100
610900;2008102010;190;1100
610900;2008102011;225;1100
610900;2008102012;365;1100
610900;2008102013;290;1100
610900;2008102014;45;1100
610900;2008102015;21;1100
610900;2008102016;5;1100
610900;2008102017;0;1100
610900;2008102018;0;1100
610900;2008102019;0;1100
610900;2008102020;0;1100
610900;2008102021;0;1100
610900;2008102022;0;1100
610900;2008102023;0;1100
610900;2008102100;0;1100
610900;2008102101;0;1100
610900;2008102102;0;1100
610900;2008102103;0;1100
610900;2008102104;0;1100
610900;2008102105;0;1100
610900;2008102106;0;1100
610900;2008102107;7;1100
610900;2008102108;38;1100
610900;2008102109;67;1100
610900;2008102110;159;1100
610900;2008102111;158;1100
610900;2008102112;182;1100
610900;2008102113;124;1100
610900;2008102114;94;1100
610900;2008102115;117;1100
610900;2008102116;30;1100
610900;2008102117;1;1100
610900;2008102118;0;1100
610900;2008102119;0;1100
610900;2008102120;0;1100
610900;2008102121;0;1100
610900;2008102122;0;1100
610900;2008102123;0;1100
610900;2008102200;0;1100
610900;2008102201;0;1100
610900;2008102202;0;1100
610900;2008102203;0;1100
610900;2008102204;0;1100
610900;2008102205;0;1100
610900;2008102206;0;1100
610900;2008102207;4;1100
610900;2008102208;28;1100
610900;2008102209;62;1100
610900;2008102210;168;1100
610900;2008102211;65;1100
610900;2008102212;192;1100
610900;2008102213;175;1100
610900;2008102214;123;1100
610900;2008102215;73;1100
610900;2008102216;5;1100
610900;2008102217;0;1100
610900;2008102218;0;1100
610900;2008102219;0;1100
610900;2008102220;0;1100
610900;2008102221;0;1100
610900;2008102222;0;1100
610900;2008102223;0;1100
610900;2008102300;0;1100
610900;2008102301;0;1100
610900;2008102302;0;1100
610900;2008102303;0;1100
610900;2008102304;0;1100
610900;2008102305;0;1100
610900;2008102306;0;1100
610900;2008102307;19;1100
610900;2008102308;121;1100
610900;2008102309;236;1100
610900;2008102310;229;1100
610900;2008102311;349;1100
610900;2008102312;350;1100
610900;2008102313;268;1100
610900;2008102314;168;1100
610900;2008102315;88;1100
610900;2008102316;23;1100
610900;2008102317;0;1100
610900;2008102318;0;1100
610900;2008102319;0;1100
610900;2008102320;0;1100
610900;2008102321;0;1100
610900;2008102322;0;1100
610900;2008102323;0;1100
610900;2008102400;0;1100
610900;2008102401;0;1100
610900;2008102402;0;1100
610900;2008102403;0;1100
610900;2008102404;0;1100
610900;2008102405;0;1100
610900;2008102406;0;1100
610900;2008102407;1;1100
610900;2008102408;8;1100
610900;2008102409;11;1100
610900;2008102410;20;1100
610900;2008102411;27;1100
610900;2008102412;27;1100
610900;2008102413;24;1100
610900;2008102414;18;1100
610900;2008102415;11;1100
610900;2008102416;16;1100
610900;2008102417;0;1100
610900;2008102418;0;1100
610900;2008102419;0;1100
610900;2008102420;0;1100
610900;2008102421;0;1100
610900;2008102422;0;1100
610900;2008102423;0;1100
610900;2008102500;0;1100
610900;2008102501;0;1100
610900;2008102502;0;1100
610900;2008102503;0;1100
610900;2008102504;0;1100
610900;2008102505;0;1100
610900;2008102506;0;1100
610900;2008102507;12;1100
610900;2008102508;78;1100
610900;2008102509;208;1100
610900;2008102510;254;1100
610900;2008102511;337;1100
610900;2008102512;249;1100
610900;2008102513;298;1100
610900;2008102514;178;1100
610900;2008102515;86;1100
610900;2008102516;17;1100
610900;2008102517;0;1100
610900;2008102518;0;1100
610900;2008102519;0;1100
610900;2008102520;0;1100
610900;2008102521;0;1100
610900;2008102522;0;1100
610900;2008102523;0;1100
610900;2008102600;0;1100
610900;2008102601;0;1100
610900;2008102602;0;1100
610900;2008102603;0;1100
610900;2008102604;0;1100
610900;2008102605;0;1100
610900;2008102606;0;1100
610900;2008102607;1;1100
610900;2008102608;13;1100
610900;2008102609;20;1100
610900;2008102610;40;1100
610900;2008102611;45;1100
610900;2008102612;51;1100
610900;2008102613;63;1100
610900;2008102614;39;1100
610900;2008102615;18;1100
610900;2008102616;7;1100
610900;2008102617;1;1100
610900;2008102618;0;1100
610900;2008102619;0;1100
610900;2008102620;0;1100
610900;2008102621;0;1100
610900;2008102622;0;1100
610900;2008102623;0;1100
610900;2008102700;0;1100
610900;2008102701;0;1100
610900;2008102702;0;1100
610900;2008102703;0;1100
610900;2008102704;0;1100
610900;2008102705;0;1100
610900;2008102706;0;1100
610900;2008102707;3;1100
610900;2008102708;48;1100
610900;2008102709;87;1100
610900;2008102710;206;1100
610900;2008102711;244;1100
610900;2008102712;197;1100
610900;2008102713;263;1100
610900;2008102714;190;1100
610900;2008102715;104;1100
610900;2008102716;17;1100
610900;2008102717;0;1100
610900;2008102718;0;1100
610900;2008102719;0;1100
610900;2008102720;0;1100
610900;2008102721;0;1100
610900;2008102722;0;1100
610900;2008102723;0;1100
610900;2008102800;0;1100
610900;2008102801;0;1100
610900;2008102802;0;1100
610900;2008102803;0;1100
610900;2008102804;0;1100
610900;2008102805;0;1100
610900;2008102806;0;1100
610900;2008102807;9;1100
610900;2008102808;88;1100
610900;2008102809;151;1100
610900;2008102810;266;1100
610900;2008102811;332;1100
610900;2008102812;341;1100
610900;2008102813;254;1100
610900;2008102814;188;1100
610900;2008102815;50;1100
610900;2008102816;6;1100
610900;2008102817;0;1100
610900;2008102818;0;1100
610900;2008102819;0;1100
610900;2008102820;0;1100
610900;2008102821;0;1100
610900;2008102822;0;1100
610900;2008102823;0;1100
610900;2008102900;0;1100
610900;2008102901;0;1100
610900;2008102902;0;1100
610900;2008102903;0;1100
610900;2008102904;0;1100
610900;2008102905;0;1100
610900;2008102906;0;1100
610900;2008102907;5;1100
610900;2008102908;65;1100
610900;2008102909;204;1100
610900;2008102910;287;1100
610900;2008102911;340;1100
610900;2008102912;290;1100
610900;2008102913;223;1100
610900;2008102914;86;1100
610900;2008102915;105;1100
610900;2008102916;7;1100
610900;2008102917;0;1100
610900;2008102918;0;1100
610900;2008102919;0;1100
610900;2008102920;0;1100
610900;2008102921;0;1100
610900;2008102922;0;1100
610900;2008102923;0;1100
610900;2008103000;0;1100
610900;2008103001;0;1100
610900;2008103002;0;1100
610900;2008103003;0;1100
610900;2008103004;0;1100
610900;2008103005;0;1100
610900;2008103006;0;1100
610900;2008103007;6;1100
610900;2008103008;51;1100
610900;2008103009;76;1100
610900;2008103010;137;1100
610900;2008103011;252;1100
610900;2008103012;231;1100
610900;2008103013;166;1100
610900;2008103014;130;1100
610900;2008103015;77;1100
610900;2008103016;16;1100
610900;2008103017;0;1100
610900;2008103018;0;1100
610900;2008103019;0;1100
610900;2008103020;0;1100
610900;2008103021;0;1100
610900;2008103022;0;1100
610900;2008103023;0;1100
610900;2008103100;0;1100
610900;2008103101;0;1100
610900;2008103102;0;1100
610900;2008103103;0;1100
610900;2008103104;0;1100
610900;2008103105;0;1100
610900;2008103106;0;1100
610900;2008103107;8;1100
610900;2008103108;81;1100
610900;2008103109;188;1100
610900;2008103110;270;1100
610900;2008103111;316;1100
610900;2008103112;322;1100
610900;2008103113;289;1100
610900;2008103114;211;1100
610900;2008103115;108;1100
610900;2008103116;19;1100
610900;2008103117;0;1100
610900;2008103118;0;1100
610900;2008103119;0;1100
610900;2008103120;0;1100
610900;2008103121;0;1100
610900;2008103122;0;1100
610900;2008103123;0;1100
610900;2010110100;0;1100
610900;2010110101;0;1100
610900;2010110102;0;1100
610900;2010110103;0;1100
610900;2010110104;0;1100
610900;2010110105;0;1100
610900;2010110106;0;1100
610900;2010110107;1;1100
610900;2010110108;17;1100
610900;2010110109;35;1100
610900;2010110110;101;1100
610900;2010110111;106;1100
610900;2010110112;99;1100
610900;2010110113;172;1100
610900;2010110114;116;1100
610900;2010110115;40;1100
610900;2010110116;6;1100
610900;2010110117;0;1100
610900;2010110118;0;1100
610900;2010110119;0;1100
610900;2010110120;0;1100
610900;2010110121;0;1100
610900;2010110122;0;1100
610900;2010110123;0;1100
610900;2010110200;0;1100
610900;2010110201;0;1100
610900;2010110202;0;1100
610900;2010110203;0;1100
610900;2010110204;0;1100
610900;2010110205;0;1100
610900;2010110206;0;1100
610900;2010110207;2;1100
610900;2010110208;10;1100
610900;2010110209;18;1100
610900;2010110210;30;1100
610900;2010110211;38;1100
610900;2010110212;27;1100
610900;2010110213;19;1100
610900;2010110214;14;1100
610900;2010110215;8;1100
610900;2010110216;2;1100
610900;2010110217;0;1100
610900;2010110218;0;1100
610900;2010110219;0;1100
610900;2010110220;0;1100
610900;2010110221;0;1100
610900;2010110222;0;1100
610900;2010110223;0;1100
610900;2010110300;0;1100
610900;2010110301;0;1100
610900;2010110302;0;1100
610900;2010110303;0;1100
610900;2010110304;0;1100
610900;2010110305;0;1100
610900;2010110306;0;1100
610900;2010110307;3;1100
610900;2010110308;55;1100
610900;2010110309;160;1100
610900;2010110310;257;1100
610900;2010110311;272;1100
610900;2010110312;328;1100
610900;2010110313;165;1100
610900;2010110314;163;1100
610900;2010110315;57;1100
610900;2010110316;7;1100
610900;2010110317;0;1100
610900;2010110318;0;1100
610900;2010110319;0;1100
610900;2010110320;0;1100
610900;2010110321;0;1100
610900;2010110322;0;1100
610900;2010110323;0;1100
610900;2010110400;0;1100
610900;2010110401;0;1100
610900;2010110402;0;1100
610900;2010110403;0;1100
610900;2010110404;0;1100
610900;2010110405;0;1100
610900;2010110406;0;1100
610900;2010110407;0;1100
610900;2010110408;14;1100
610900;2010110409;55;1100
610900;2010110410;81;1100
610900;2010110411;124;1100
610900;2010110412;81;1100
610900;2010110413;123;1100
610900;2010110414;89;1100
610900;2010110415;25;1100
610900;2010110416;1;1100
610900;2010110417;0;1100
610900;2010110418;0;1100
610900;2010110419;0;1100
610900;2010110420;0;1100
610900;2010110421;0;1100
610900;2010110422;0;1100
610900;2010110423;0;1100
610900;2010110500;0;1100
610900;2010110501;0;1100
610900;2010110502;0;1100
610900;2010110503;0;1100
610900;2010110504;0;1100
610900;2010110505;0;1100
610900;2010110506;0;1100
610900;2010110507;3;1100
610900;2010110508;34;1100
610900;2010110509;63;1100
610900;2010110510;122;1100
610900;2010110511;132;1100
610900;2010110512;262;1100
610900;2010110513;206;1100
610900;2010110514;96;1100
610900;2010110515;41;1100
610900;2010110516;4;1100
610900;2010110517;0;1100
610900;2010110518;0;1100
610900;2010110519;0;1100
610900;2010110520;0;1100
610900;2010110521;0;1100
610900;2010110522;0;1100
610900;2010110523;0;1100
610900;2010110600;0;1100
610900;2010110601;0;1100
610900;2010110602;0;1100
610900;2010110603;0;1100
610900;2010110604;0;1100
610900;2010110605;0;1100
610900;2010110606;0;1100
610900;2010110607;1;1100
610900;2010110608;49;1100
610900;2010110609;165;1100
610900;2010110610;249;1100
610900;2010110611;299;1100
610900;2010110612;275;1100
610900;2010110613;273;1100
610900;2010110614;197;1100
610900;2010110615;79;1100
610900;2010110616;9;1100
610900;2010110617;0;1100
610900;2010110618;0;1100
610900;2010110619;0;1100
610900;2010110620;0;1100
610900;2010110621;0;1100
610900;2010110622;0;1100
610900;2010110623;0;1100
610900;2010110700;0;1100
610900;2010110701;0;1100
610900;2010110702;0;1100
610900;2010110703;0;1100
610900;2010110704;0;1100
610900;2010110705;0;1100
610900;2010110706;0;1100
610900;2010110707;1;1100
610900;2010110708;47;1100
610900;2010110709;148;1100
610900;2010110710;262;1100
610900;2010110711;310;1100
610900;2010110712;318;1100
610900;2010110713;279;1100
610900;2010110714;198;1100
610900;2010110715;90;1100
610900;2010110716;8;1100
610900;2010110717;0;1100
610900;2010110718;0;1100
610900;2010110719;0;1100
610900;2010110720;0;1100
610900;2010110721;0;1100
610900;2010110722;0;1100
610900;2010110723;0;1100
610900;2010110800;0;1100
610900;2010110801;0;1100
610900;2010110802;0;1100
610900;2010110803;0;1100
610900;2010110804;0;1100
610900;2010110805;0;1100
610900;2010110806;0;1100
610900;2010110807;2;1100
610900;2010110808;51;1100
610900;2010110809;136;1100
610900;2010110810;259;1100
610900;2010110811;289;1100
610900;2010110812;199;1100
610900;2010110813;179;1100
610900;2010110814;152;1100
610900;2010110815;15;1100
610900;2010110816;1;1100
610900;2010110817;0;1100
610900;2010110818;0;1100
610900;2010110819;0;1100
610900;2010110820;0;1100
610900;2010110821;0;1100
610900;2010110822;0;1100
610900;2010110823;0;1100
610900;2010110900;0;1100
610900;2010110901;0;1100
610900;2010110902;0;1100
610900;2010110903;0;1100
610900;2010110904;0;1100
610900;2010110905;0;1100
610900;2010110906;0;1100
610900;2010110907;1;1100
610900;2010110908;21;1100
610900;2010110909;61;1100
610900;2010110910;88;1100
610900;2010110911;131;1100
610900;2010110912;116;1100
610900;2010110913;76;1100
610900;2010110914;66;1100
610900;2010110915;25;1100
610900;2010110916;1;1100
610900;2010110917;0;1100
610900;2010110918;0;1100
610900;2010110919;0;1100
610900;2010110920;0;1100
610900;2010110921;0;1100
610900;2010110922;0;1100
610900;2010110923;0;1100
610900;2010111000;0;1100
610900;2010111001;0;1100
610900;2010111002;0;1100
610900;2010111003;0;1100
610900;2010111004;0;1100
610900;2010111005;0;1100
610900;2010111006;0;1100
610900;2010111007;0;1100
610900;2010111008;16;1100
610900;2010111009;50;1100
610900;2010111010;84;1100
610900;2010111011;110;1100
610900;2010111012;122;1100
610900;2010111013;101;1100
610900;2010111014;81;1100
610900;2010111015;28;1100
610900;2010111016;3;1100
610900;2010111017;0;1100
610900;2010111018;0;1100
610900;2010111019;0;1100
610900;2010111020;0;1100
610900;2010111021;0;1100
610900;2010111022;0;1100
610900;2010111023;0;1100
610900;2010111100;0;1100
610900;2010111101;0;1100
610900;2010111102;0;1100
610900;2010111103;0;1100
610900;2010111104;0;1100
610900;2010111105;0;1100
610900;2010111106;0;1100
610900;2010111107;1;1100
610900;2010111108;42;1100
610900;2010111109;93;1100
610900;2010111110;85;1100
610900;2010111111;68;1100
610900;2010111112;125;1100
610900;2010111113;69;1100
610900;2010111114;26;1100
610900;2010111115;8;1100
610900;2010111116;2;1100
610900;2010111117;0;1100
610900;2010111118;0;1100
610900;2010111119;0;1100
610900;2010111120;0;1100
610900;2010111121;0;1100
610900;2010111122;0;1100
610900;2010111123;0;1100
610900;2010111200;0;1100
610900;2010111201;0;1100
610900;2010111202;0;1100
610900;2010111203;0;1100
610900;2010111204;0;1100
610900;2010111205;0;1100
610900;2010111206;0;1100
610900;2010111207;0;1100
610900;2010111208;7;1100
610900;2010111209;41;1100
610900;2010111210;113;1100
610900;2010111211;140;1100
610900;2010111212;119;1100
610900;2010111213;92;1100
610900;2010111214;111;1100
610900;2010111215;40;1100
610900;2010111216;1;1100
610900;2010111217;0;1100
610900;2010111218;0;1100
610900;2010111219;0;1100
610900;2010111220;0;1100
610900;2010111221;0;1100
610900;2010111222;0;1100
610900;2010111223;0;1100
610900;2010111300;0;1100
610900;2010111301;0;1100
610900;2010111302;0;1100
610900;2010111303;0;1100
610900;2010111304;0;1100
610900;2010111305;0;1100
610900;2010111306;0;1100
610900;2010111307;0;1100
610900;2010111308;22;1100
610900;2010111309;121;1100
610900;2010111310;138;1100
610900;2010111311;228;1100
610900;2010111312;273;1100
610900;2010111313;223;1100
610900;2010111314;154;1100
610900;2010111315;47;1100
610900;2010111316;2;1100
610900;2010111317;0;1100
610900;2010111318;0;1100
610900;2010111319;0;1100
610900;2010111320;0;1100
610900;2010111321;0;1100
610900;2010111322;0;1100
610900;2010111323;0;1100
610900;2010111400;0;1100
610900;2010111401;0;1100
610900;2010111402;0;1100
610900;2010111403;0;1100
610900;2010111404;0;1100
610900;2010111405;0;1100
610900;2010111406;0;1100
610900;2010111407;0;1100
610900;2010111408;4;1100
610900;2010111409;22;1100
610900;2010111410;30;1100
610900;2010111411;41;1100
610900;2010111412;47;1100
610900;2010111413;35;1100
610900;2010111414;38;1100
610900;2010111415;20;1100
610900;2010111416;0;1100
610900;2010111417;0;1100
610900;2010111418;0;1100
610900;2010111419;0;1100
610900;2010111420;0;1100
610900;2010111421;0;1100
610900;2010111422;0;1100
610900;2010111423;0;1100
610900;2010111500;0;1100
610900;2010111501;0;1100
610900;2010111502;0;1100
610900;2010111503;0;1100
610900;2010111504;0;1100
610900;2010111505;0;1100
610900;2010111506;0;1100
610900;2010111507;0;1100
610900;2010111508;22;1100
610900;2010111509;95;1100
610900;2010111510;204;1100
610900;2010111511;254;1100
610900;2010111512;234;1100
610900;2010111513;187;1100
610900;2010111514;108;1100
610900;2010111515;59;1100
610900;2010111516;2;1100
610900;2010111517;0;1100
610900;2010111518;0;1100
610900;2010111519;0;1100
610900;2010111520;0;1100
610900;2010111521;0;1100
610900;2010111522;0;1100
610900;2010111523;0;1100
610900;2010111600;0;1100
610900;2010111601;0;1100
610900;2010111602;0;1100
610900;2010111603;0;1100
610900;2010111604;0;1100
610900;2010111605;0;1100
610900;2010111606;0;1100
610900;2010111607;0;1100
610900;2010111608;28;1100
610900;2010111609;162;1100
610900;2010111610;170;1100
610900;2010111611;179;1100
610900;2010111612;194;1100
610900;2010111613;112;1100
610900;2010111614;83;1100
610900;2010111615;56;1100
610900;2010111616;2;1100
610900;2010111617;0;1100
610900;2010111618;0;1100
610900;2010111619;0;1100
610900;2010111620;0;1100
610900;2010111621;0;1100
610900;2010111622;0;1100
610900;2010111623;0;1100
610900;2010111700;0;1100
610900;2010111701;0;1100
610900;2010111702;0;1100
610900;2010111703;0;1100
610900;2010111704;0;1100
610900;2010111705;0;1100
610900;2010111706;0;1100
610900;2010111707;0;1100
610900;2010111708;16;1100
610900;2010111709;51;1100
610900;2010111710;94;1100
610900;2010111711;139;1100
610900;2010111712;124;1100
610900;2010111713;86;1100
610900;2010111714;68;1100
610900;2010111715;24;1100
610900;2010111716;1;1100
610900;2010111717;0;1100
610900;2010111718;0;1100
610900;2010111719;0;1100
610900;2010111720;0;1100
610900;2010111721;0;1100
610900;2010111722;0;1100
610900;2010111723;0;1100
610900;2010111800;0;1100
610900;2010111801;0;1100
610900;2010111802;0;1100
610900;2010111803;0;1100
610900;2010111804;0;1100
610900;2010111805;0;1100
610900;2010111806;0;1100
610900;2010111807;0;1100
610900;2010111808;4;1100
610900;2010111809;15;1100
610900;2010111810;25;1100
610900;2010111811;34;1100
610900;2010111812;32;1100
610900;2010111813;36;1100
610900;2010111814;22;1100
610900;2010111815;7;1100
610900;2010111816;0;1100
610900;2010111817;0;1100
610900;2010111818;0;1100
610900;2010111819;0;1100
610900;2010111820;0;1100
610900;2010111821;0;1100
610900;2010111822;0;1100
610900;2010111823;0;1100
610900;2010111900;0;1100
610900;2010111901;0;1100
610900;2010111902;0;1100
610900;2010111903;0;1100
610900;2010111904;0;1100
610900;2010111905;0;1100
610900;2010111906;0;1100
610900;2010111907;0;1100
610900;2010111908;3;1100
610900;2010111909;13;1100
610900;2010111910;36;1100
610900;2010111911;54;1100
610900;2010111912;40;1100
610900;2010111913;34;1100
610900;2010111914;15;1100
610900;2010111915;5;1100
610900;2010111916;0;1100
610900;2010111917;0;1100
610900;2010111918;0;1100
610900;2010111919;0;1100
610900;2010111920;0;1100
610900;2010111921;0;1100
610900;2010111922;0;1100
610900;2010111923;0;1100
610900;2010112000;0;1100
610900;2010112001;0;1100
610900;2010112002;0;1100
610900;2010112003;0;1100
610900;2010112004;0;1100
610900;2010112005;0;1100
610900;2010112006;0;1100
610900;2010112007;0;1100
610900;2010112008;26;1100
610900;2010112009;66;1100
610900;2010112010;63;1100
610900;2010112011;72;1100
610900;2010112012;70;1100
610900;2010112013;47;1100
610900;2010112014;21;1100
610900;2010112015;4;1100
610900;2010112016;0;1100
610900;2010112017;0;1100
610900;2010112018;0;1100
610900;2010112019;0;1100
610900;2010112020;0;1100
610900;2010112021;0;1100
610900;2010112022;0;1100
610900;2010112023;0;1100
610900;2010112100;0;1100
610900;2010112101;0;1100
610900;2010112102;0;1100
610900;2010112103;0;1100
610900;2010112104;0;1100
610900;2010112105;0;1100
610900;2010112106;0;1100
610900;2010112107;0;1100
610900;2010112108;10;1100
610900;2010112109;26;1100
610900;2010112110;41;1100
610900;2010112111;33;1100
610900;2010112112;38;1100
610900;2010112113;28;1100
610900;2010112114;37;1100
610900;2010112115;3;1100
610900;2010112116;0;1100
610900;2010112117;0;1100
610900;2010112118;0;1100
610900;2010112119;0;1100
610900;2010112120;0;1100
610900;2010112121;0;1100
610900;2010112122;0;1100
610900;2010112123;0;1100
610900;2010112200;0;1100
610900;2010112201;0;1100
610900;2010112202;0;1100
610900;2010112203;0;1100
610900;2010112204;0;1100
610900;2010112205;0;1100
610900;2010112206;0;1100
610900;2010112207;0;1100
610900;2010112208;4;1100
610900;2010112209;27;1100
610900;2010112210;34;1100
610900;2010112211;48;1100
610900;2010112212;46;1100
610900;2010112213;53;1100
610900;2010112214;20;1100
610900;2010112215;9;1100
610900;2010112216;0;1100
610900;2010112217;0;1100
610900;2010112218;0;1100
610900;2010112219;0;1100
610900;2010112220;0;1100
610900;2010112221;0;1100
610900;2010112222;0;1100
610900;2010112223;0;1100
610900;2010112300;0;1100
610900;2010112301;0;1100
610900;2010112302;0;1100
610900;2010112303;0;1100
610900;2010112304;0;1100
610900;2010112305;0;1100
610900;2010112306;0;1100
610900;2010112307;0;1100
610900;2010112308;7;1100
610900;2010112309;26;1100
610900;2010112310;47;1100
610900;2010112311;47;1100
610900;2010112312;40;1100
610900;2010112313;40;1100
610900;2010112314;17;1100
610900;2010112315;6;1100
610900;2010112316;0;1100
610900;2010112317;0;1100
610900;2010112318;0;1100
610900;2010112319;0;1100
610900;2010112320;0;1100
610900;2010112321;0;1100
610900;2010112322;0;1100
610900;2010112323;0;1100
610900;2010112400;0;1100
610900;2010112401;0;1100
610900;2010112402;0;1100
610900;2010112403;0;1100
610900;2010112404;0;1100
610900;2010112405;0;1100
610900;2010112406;0;1100
610900;2010112407;0;1100
610900;2010112408;2;1100
610900;2010112409;17;1100
610900;2010112410;40;1100
610900;2010112411;65;1100
610900;2010112412;73;1100
610900;2010112413;62;1100
610900;2010112414;50;1100
610900;2010112415;22;1100
610900;2010112416;0;1100
610900;2010112417;0;1100
610900;2010112418;0;1100
610900;2010112419;0;1100
610900;2010112420;0;1100
610900;2010112421;0;1100
610900;2010112422;0;1100
610900;2010112423;0;1100
610900;2010112500;0;1100
610900;2010112501;0;1100
610900;2010112502;0;1100
610900;2010112503;0;1100
610900;2010112504;0;1100
610900;2010112505;0;1100
610900;2010112506;0;1100
610900;2010112507;0;1100
610900;2010112508;7;1100
610900;2010112509;61;1100
610900;2010112510;90;1100
610900;2010112511;159;1100
610900;2010112512;241;1100
610900;2010112513;149;1100
610900;2010112514;77;1100
610900;2010112515;22;1100
610900;2010112516;0;1100
610900;2010112517;0;1100
610900;2010112518;0;1100
610900;2010112519;0;1100
610900;2010112520;0;1100
610900;2010112521;0;1100
610900;2010112522;0;1100
610900;2010112523;0;1100
610900;2010112600;0;1100
610900;2010112601;0;1100
610900;2010112602;0;1100
610900;2010112603;0;1100
610900;2010112604;0;1100
610900;2010112605;0;1100
610900;2010112606;0;1100
610900;2010112607;0;1100
610900;2010112608;9;1100
610900;2010112609;71;1100
610900;2010112610;107;1100
610900;2010112611;184;1100
610900;2010112612;223;1100
610900;2010112613;175;1100
610900;2010112614;108;1100
610900;2010112615;33;1100
610900;2010112616;1;1100
610900;2010112617;0;1100
610900;2010112618;0;1100
610900;2010112619;0;1100
610900;2010112620;0;1100
610900;2010112621;0;1100
610900;2010112622;0;1100
610900;2010112623;0;1100
610900;2010112700;0;1100
610900;2010112701;0;1100
610900;2010112702;0;1100
610900;2010112703;0;1100
610900;2010112704;0;1100
610900;2010112705;0;1100
610900;2010112706;0;1100
610900;2010112707;0;1100
610900;2010112708;8;1100
610900;2010112709;60;1100
610900;2010112710;104;1100
610900;2010112711;138;1100
610900;2010112712;134;1100
610900;2010112713;202;1100
610900;2010112714;117;1100
610900;2010112715;30;1100
610900;2010112716;0;1100
610900;2010112717;0;1100
610900;2010112718;0;1100
610900;2010112719;0;1100
610900;2010112720;0;1100
610900;2010112721;0;1100
610900;2010112722;0;1100
610900;2010112723;0;1100
610900;2010112800;0;1100
610900;2010112801;0;1100
610900;2010112802;0;1100
610900;2010112803;0;1100
610900;2010112804;0;1100
610900;2010112805;0;1100
610900;2010112806;0;1100
610900;2010112807;0;1100
610900;2010112808;3;1100
610900;2010112809;40;1100
610900;2010112810;136;1100
610900;2010112811;138;1100
610900;2010112812;176;1100
610900;2010112813;108;1100
610900;2010112814;21;1100
610900;2010112815;7;1100
610900;2010112816;0;1100
610900;2010112817;0;1100
610900;2010112818;0;1100
610900;2010112819;0;1100
610900;2010112820;0;1100
610900;2010112821;0;1100
610900;2010112822;0;1100
610900;2010112823;0;1100
610900;2010112900;0;1100
610900;2010112901;0;1100
610900;2010112902;0;1100
610900;2010112903;0;1100
610900;2010112904;0;1100
610900;2010112905;0;1100
610900;2010112906;0;1100
610900;2010112907;0;1100
610900;2010112908;3;1100
610900;2010112909;35;1100
610900;2010112910;105;1100
610900;2010112911;77;1100
610900;2010112912;105;1100
610900;2010112913;109;1100
610900;2010112914;43;1100
610900;2010112915;12;1100
610900;2010112916;0;1100
610900;2010112917;0;1100
610900;2010112918;0;1100
610900;2010112919;0;1100
610900;2010112920;0;1100
610900;2010112921;0;1100
610900;2010112922;0;1100
610900;2010112923;0;1100
610900;2010113000;0;1100
610900;2010113001;0;1100
610900;2010113002;0;1100
610900;2010113003;0;1100
610900;2010113004;0;1100
610900;2010113005;0;1100
610900;2010113006;0;1100
610900;2010113007;0;1100
610900;2010113008;9;1100
610900;2010113009;31;1100
610900;2010113010;160;1100
610900;2010113011;157;1100
610900;2010113012;200;1100
610900;2010113013;93;1100
610900;2010113014;122;1100
610900;2010113015;34;1100
610900;2010113016;0;1100
610900;2010113017;0;1100
610900;2010113018;0;1100
610900;2010113019;0;1100
610900;2010113020;0;1100
610900;2010113021;0;1100
610900;2010113022;0;1100
610900;2010113023;0;1100
610900;2009120100;0;1100
610900;2009120101;0;1100
610900;2009120102;0;1100
610900;2009120103;0;1100
610900;2009120104;0;1100
610900;2009120105;0;1100
610900;2009120106;0;1100
610900;2009120107;0;1100
610900;2009120108;4;1100
610900;2009120109;56;1100
610900;2009120110;149;1100
610900;2009120111;198;1100
610900;2009120112;211;1100
610900;2009120113;176;1100
610900;2009120114;109;1100
